1.000000000000000000e+00,8.436753924286949369e-01,9.552049779174102140e-01,9.097570047220085998e-01,-3.428724834835667479e-01,-8.184202803625370004e-01,9.706746306671073521e-01,8.560788410677057092e-01,4.980722771607932753e-01,-1.452451407782683404e-02,9.618179729329424665e-01,8.331361508291236229e-01,9.436453513641137603e-01,8.262703690290703618e-01,-1.202383641929835600e-01,-1.472675496133804551e-01,9.349934470799530217e-01,8.310958853354784015e-01,-8.786402318626954644e-01,-7.647686541729884491e-01,-5.090621556993575429e-03,-9.370095337199806085e-02,9.305363218654230106e-01,9.216127153039933573e-01,7.074086768062501362e-02,-2.495138055156197465e-01,-2.717528601016203083e-01,-2.326022049007002712e-01,-5.918641965255368870e-02,6.750402121885176743e-02,7.787692083204627025e-01,9.261297941413991763e-01,9.528988678158800685e-01,9.369287156163974561e-01,5.078637227147736466e-01,2.765069556141112606e-01,-6.272241467757273536e-01,-5.214974935957906732e-01,-6.222203122761086336e-01,-6.648647515381932438e-01,-3.900028242146136859e-01,-1.527468921068283747e-01,8.466217496778555285e-01,5.246080364625564929e-01,9.064496066677125707e-01,7.694687045499318812e-01,6.062185850804464593e-01,2.223065093367315725e-01,9.028155007257337994e-01,3.185315868419194008e-01,9.232079296565668391e-01,5.335640348584262949e-01,8.716770791313056543e-01,6.598073361470080389e-01,2.837538995177329437e-01,-2.207591089802155015e-01,7.825636713483121731e-01,8.461529468438987456e-01,5.477560128507632520e-01,8.726859384724265922e-01,8.643645924733055486e-01,8.510567673106349540e-01,8.812502604304858211e-01,4.701293985618041904e-01,5.310222871099985475e-01,-3.226715696035741821e-01,-6.040174535607577555e-01,-7.861028965112409894e-01,-8.502859371976352332e-01,-5.434629704833363606e-01,-8.250382779081177897e-01,-3.924469264397934531e-01,-5.015015777710589706e-01,6.109072096839220922e-01,6.627843397491208766e-01,6.952531959838436082e-01,6.715677058485818307e-01,-1.617180854983250871e-01,3.074223632093872616e-01,6.138326712042557753e-01,3.571931819156758947e-01,-6.190384909314673445e-01,-4.503974266486769906e-01,3.689601056047060040e-02,-4.476899516544954327e-01,9.607971494753685116e-02,-4.671683727602434777e-01,-3.209884609758650864e-01,-6.605233325121384613e-01,3.156020247652930460e-02,-3.648168694267011625e-01,-2.721002663282882650e-01,-2.973625884604644276e-01,1.244058193686625041e-01,-2.801108292632058516e-01,-5.175635492626481371e-01,-7.947486473509517424e-01,-1.870721528388094579e-01,-5.824452616482898026e-01,-2.587822277265997561e-01,-2.739044632011051195e-01,-4.191186868070614913e-01,4.447277168666529008e-03,1.978128687598047081e-02,-1.880023086651556041e-01,-1.498130978834807669e-01,-1.127189462392230862e-01,-2.202087761754383255e-01,-2.619560332379008427e-01,-2.702899317531655687e-01,-3.734958047062384434e-01
8.436753924286950479e-01,9.999999999999997780e-01,8.756101436601687604e-01,9.188586334160125935e-01,-4.376879867597696094e-01,-7.004001822675893774e-01,8.521241041317558773e-01,9.282273125474527209e-01,2.833318670684989993e-01,1.830676016992508759e-01,8.149060663460875320e-01,9.084847473359128900e-01,7.906147563777986553e-01,9.149306263394130223e-01,-2.242647813822370162e-01,-2.206030038392793949e-02,7.996892954202193815e-01,9.196917703896996255e-01,-7.936030959590409939e-01,-7.463346972873569074e-01,-5.308539435314485987e-03,-6.172544201342512749e-02,8.781528147863220113e-01,8.681377617732878305e-01,5.917388457617409753e-02,-1.662453728756098925e-01,-3.378053300609718534e-01,-1.238928022748035374e-01,-7.965032969907404059e-02,8.099239261711577154e-02,7.088623244625041897e-01,9.057274787481958134e-01,8.981885497166893773e-01,9.047337684195432272e-01,4.809453519102928620e-01,2.815874182319921815e-01,-6.231114098694945369e-01,-5.270828529301505583e-01,-6.200143406359466258e-01,-6.889354432532663886e-01,-3.609805098095281162e-01,-1.732863010404621651e-01,7.925126633460992664e-01,5.626410219830941806e-01,8.480979113359080612e-01,7.285625882087845007e-01,5.546714989653867001e-01,2.518091331751167172e-01,8.308042864684305195e-01,2.609175902288686233e-01,8.166028780631804374e-01,5.893554924412846008e-01,7.166204950729433421e-01,7.546002493958211543e-01,1.884892367130328317e-01,-2.181031035000257357e-01,6.426181734141829249e-01,9.324800941741988591e-01,4.606131560994973229e-01,8.009429846040103662e-01,9.298114589124943929e-01,7.695924675856351538e-01,9.198134790018990259e-01,4.159009857965660362e-01,5.391857355318468992e-01,-3.106262871430169881e-01,-5.584348489877932753e-01,-7.430232834231912387e-01,-8.204455435002133701e-01,-5.367642129513328086e-01,-7.515222822880894826e-01,-4.053771166758669553e-01,-4.798801621099602066e-01,5.014147356643771092e-01,7.326205873009685732e-01,5.347250756465898869e-01,7.993617717683393353e-01,-2.217413639489040633e-01,4.293472683203394813e-01,4.129226128491981229e-01,6.389014317952704802e-01,-5.905204986868523021e-01,-4.207719487373748346e-01,-6.656323365846245066e-02,-2.980065337335836562e-01,-3.269051273274582725e-02,-3.015382363915914965e-01,-3.939541830341649620e-01,-5.170610779757606190e-01,-6.715750434270957581e-02,-4.034428863497387385e-01,-2.925146320175920356e-01,-3.257820321742542213e-01,8.529347170232390307e-02,-2.466216750185368234e-01,-5.755795010576745252e-01,-6.595748671020900122e-01,-2.421391948922585746e-01,-5.366832806609007633e-01,-2.988363054202762825e-01,-2.993520233292193411e-01,-4.367193689695509917e-01,-1.582006777242650833e-03,-8.523652894326116947e-02,-2.313470733684415692e-01,-1.556068721028289192e-01,-1.113561952564036533e-01,-1.943818028299409972e-01,-2.480849965505191324e-01,-2.663472689678392236e-01,-4.000610358640498410e-01
9.552049779174101030e-01,8.756101436601687604e-01,1.000000000000000000e+00,9.731463039123400272e-01,-2.909631056520345371e-01,-7.668615483965253166e-01,9.915034605116669342e-01,9.310142933025716827e-01,5.506193373006617042e-01,1.269473142236357543e-01,9.715145354770430286e-01,9.193683250780505523e-01,9.703414678575846830e-01,9.134152412925592435e-01,-8.033709991774375114e-02,-1.814573976557562474e-02,9.449024740705680436e-01,8.978650055955768039e-01,-8.748544977725355443e-01,-8.067024793993772258e-01,5.009176851208833881e-02,-2.843619574396507449e-02,9.904841955637022632e-01,9.836500530659018082e-01,2.089786943087779403e-01,-1.195151074731763546e-01,-2.162933915574133115e-01,-1.378997305947577134e-01,3.014427690091799408e-02,1.753258455787012338e-01,8.704564150750411233e-01,9.749448964166577136e-01,9.780577183087658666e-01,9.526407398795346815e-01,5.841896307295614266e-01,3.873758237247468816e-01,-5.423434857518090180e-01,-4.560127620746816102e-01,-5.372525710621228745e-01,-6.124617190331316241e-01,-3.379265450005385363e-01,-8.549570882361821889e-02,8.856264209819655342e-01,6.074474389240933636e-01,8.819373212508538895e-01,7.454386812591041744e-01,6.875801878881825369e-01,3.318793090165078064e-01,8.937881806448878530e-01,3.002622203893698938e-01,9.133950651020003031e-01,5.340754583649763854e-01,8.405353721634603037e-01,6.668667126774343590e-01,3.823153902086603440e-01,-1.168807090265858023e-01,7.405430577080782673e-01,8.865613134257239736e-01,5.390663619645076343e-01,8.711763264534815310e-01,8.831432689402225478e-01,8.371441227815435981e-01,8.978721651819938643e-01,5.460374040450014510e-01,6.300814716641971458e-01,-2.245160909083540046e-01,-5.186044271507258552e-01,-7.454744844095042566e-01,-8.268601006771560957e-01,-5.171520383949311794e-01,-8.056949020337531575e-01,-3.097793045084363261e-01,-4.168696017992123415e-01,6.399835702698751794e-01,7.373887758291886030e-01,7.117664406624673035e-01,7.576593999018489400e-01,-1.082384732917556769e-01,4.209265296670321455e-01,6.486695984538110027e-01,4.833703590215846502e-01,-5.509220124019920117e-01,-3.717005088682767688e-01,1.112200675346778495e-01,-3.434294694495171330e-01,1.157476915424497793e-01,-4.028225069818192616e-01,-3.449248392698006649e-01,-6.126269056424157311e-01,1.153035194136822622e-01,-2.866164161003765254e-01,-1.565020594331361092e-01,-1.971398495718597321e-01,2.131415079575238458e-01,-1.891423272562391400e-01,-5.119152730163388787e-01,-7.625987662913613629e-01,-1.431369290318264265e-01,-5.391538367315931168e-01,-2.141863732959204680e-01,-2.227874724092891445e-01,-3.656746897993033429e-01,5.579926824734716961e-02,7.317129109125806996e-02,-9.071100501682195782e-02,-5.528916461028430401e-02,-2.831702668927553804e-02,-1.547128937879138355e-01,-1.992031045215096885e-01,-2.154311406189107492e-01,-3.051775751709946416e-01
9.097570047220085998e-01,9.188586334160125935e-01,9.731463039123399161e-01,9.999999999999997780e-01,-3.790006072014190930e-01,-7.350446412314313172e-01,9.508066646418338319e-01,9.846881519024742735e-01,4.253907357885895468e-01,2.053134927514629060e-01,9.095318241655013791e-01,9.607718855738635044e-01,9.043862684205584701e-01,9.690104399841446003e-01,-1.762278339941166783e-01,-5.577521408994146057e-03,8.842838592005397569e-01,9.384138064210829633e-01,-8.646093915345146597e-01,-8.234880277907681290e-01,3.134588495108758810e-02,-2.602101588101182750e-02,9.747862077552007509e-01,9.728923600840395647e-01,1.774355478773261274e-01,-9.711679237304580992e-02,-2.659314392880176570e-01,-8.297296114233208841e-02,-3.250843829836548571e-02,1.375178691457008551e-01,8.266297010089416197e-01,9.842219384692780793e-01,9.619894400435460291e-01,9.537785304988739554e-01,5.419155281102489008e-01,3.617653801895928112e-01,-5.776616909749395790e-01,-4.953472054152845971e-01,-5.679291108717681169e-01,-6.650255850115728284e-01,-3.720204614511388730e-01,-1.461809016682683871e-01,8.494616948039674931e-01,5.919950554681340238e-01,8.657070872178933563e-01,7.150695951051697641e-01,6.239064075752104310e-01,3.067014987135771587e-01,8.776960315213698793e-01,2.844420880420450159e-01,8.782231760026060208e-01,5.505923471113000067e-01,7.655809824351947901e-01,7.087583523645463179e-01,2.975218699912454690e-01,-1.595745648109777315e-01,6.852902704650510879e-01,9.345912667343747593e-01,5.102735995063352181e-01,8.450714986841976195e-01,9.194027163846600903e-01,7.981589337572603249e-01,9.249372085090883377e-01,4.902692079706844619e-01,6.119871463186249416e-01,-2.549944194712154277e-01,-5.338798576750170000e-01,-7.641784455717044455e-01,-8.467254749070430853e-01,-5.383960623526324873e-01,-7.974416108011972426e-01,-3.499239575251067991e-01,-4.445371786232746869e-01,5.727890113487487111e-01,7.507336405349549491e-01,6.180159191824995402e-01,8.073896674688793018e-01,-1.759397339773771107e-01,4.498953641666051939e-01,5.307333920560660667e-01,6.007162257891623947e-01,-5.630969597649723157e-01,-3.929042708015528795e-01,1.759040133169164841e-02,-3.160872835933648539e-01,1.063228810777563926e-02,-3.749909009141426663e-01,-4.302923670797831890e-01,-5.917097816378090736e-01,4.618378102141804109e-02,-3.245482245339115224e-01,-2.026338752286670764e-01,-2.369228038909519940e-01,1.414953958523719191e-01,-2.260827795203270985e-01,-5.847457310497065075e-01,-7.448771892131940131e-01,-2.059521567421485622e-01,-5.656061311760806065e-01,-2.717906227931581875e-01,-2.759122136534739589e-01,-3.804638980264880010e-01,5.328788891825421425e-02,5.521048522270050746e-03,-1.351684637241134801e-01,-1.079921889915397143e-01,-8.030383685984271436e-02,-2.004861829237714610e-01,-2.485976908942237051e-01,-2.645380985033259358e-01,-3.618176356536481619e-01
-3.428724834835666924e-01,-4.376879867597695539e-01,-2.909631056520345371e-01,-3.790006072014190930e-01,9.999999999999997780e-01,6.856661457039283647e-01,-2.979595516566606039e-01,-4.175213931828193337e-01,4.516810423522247819e-01,2.150341635930498319e-01,-2.347066586198172655e-01,-3.351289546953428178e-01,-1.801324264722080626e-01,-3.693557568752129927e-01,6.437145016411793819e-01,3.302682716337484448e-01,-1.857168400751952886e-01,-3.457078603015830698e-01,3.745790761584003037e-01,3.285941912036742796e-01,3.812145078562830247e-01,3.598234105441311947e-01,-2.519105254576868846e-01,-2.474643988091169977e-01,6.568372856270436877e-01,6.902545469873720974e-01,7.514764476254229830e-01,5.292365096839806160e-01,5.156507121986957376e-01,4.171402799764837299e-01,4.060343805143021290e-02,-3.296152239595144806e-01,-3.392761627045658979e-01,-4.163987469230235328e-01,1.415468815430971639e-01,2.531761607420960347e-01,6.782807260684892148e-01,5.575027735493913728e-01,7.023638904535663974e-01,6.789844644063955936e-01,5.830309398697210987e-01,5.066984365690966330e-01,-1.492801816961507322e-01,5.686788208510529241e-02,-3.715515628129832937e-01,-2.526101594465872124e-01,1.688646953638582304e-01,3.335770889273811379e-01,-3.423928964612072967e-01,3.477291309443354163e-04,-3.001969710419571391e-01,-2.929422171337768277e-01,-1.464569143104179350e-01,-2.923510819732846877e-01,4.919724463323087993e-01,6.474940027091498074e-01,-2.594572778896597764e-01,-4.683425317041108316e-01,-2.214460566954358778e-01,-3.682532271223267761e-01,-4.815769342294464184e-01,-2.980753345453464043e-01,-4.633980284992931242e-01,1.924519808562480672e-01,4.711278862116195093e-02,5.685782960843990264e-01,5.828837450306411094e-01,5.937880506565770267e-01,5.299678235865512566e-01,4.366177399672246939e-01,4.555976785506000715e-01,6.010143311901059437e-01,6.309311009077190890e-01,6.148702103275493006e-03,-1.671052230560530205e-01,6.838428025860507353e-02,-2.529074709296367796e-01,6.100155079630138477e-01,3.426246107427501075e-02,2.651530274713814195e-01,-1.817315072776766183e-01,5.667539793281518579e-01,4.851036669861579220e-01,5.327349961072553874e-01,5.113756623535061774e-01,5.047253095916438559e-01,4.452928882422226287e-01,6.054316677677961112e-01,5.050419758501758505e-01,4.547871682974929941e-01,5.800652445831822046e-01,5.393880652535223419e-01,5.747279770772402152e-01,4.395884249314505055e-01,5.589151822755104027e-01,6.079620629795983167e-01,5.255321205244255500e-01,3.906587972439319878e-01,5.010168714565842452e-01,4.730510997233701165e-01,4.786555508895879441e-01,5.132613309702342974e-01,2.536488360569049694e-01,4.549964894191155795e-01,5.586572324033772796e-01,5.220864566930680795e-01,5.173056294018848478e-01,5.100450097314893627e-01,4.907164166767526980e-01,5.068615720095520638e-01,6.142396721600908993e-01
-8.184202803625370004e-01,-7.004001822675892663e-01,-7.668615483965253166e-01,-7.350446412314313172e-01,6.856661457039283647e-01,1.000000000000000000e+00,-8.007536176996646882e-01,-6.942570700116216242e-01,-1.559670287483057860e-01,2.828044153485019252e-01,-7.660524369862640182e-01,-6.553065847365323604e-01,-7.407722469989314051e-01,-6.423599009932347004e-01,3.631631271314892939e-01,3.518353839390939708e-01,-7.122790053326460979e-01,-6.587768009597003704e-01,7.565140688375071587e-01,6.415295009784790503e-01,2.052442706370944114e-01,2.853488564225958313e-01,-7.083814803674651772e-01,-6.969374679369781944e-01,3.705570168954992472e-01,6.621122931414195056e-01,5.890628112234257419e-01,5.840854778232653643e-01,2.949760590239365876e-01,1.830447074221335790e-01,-4.650949597444793970e-01,-7.213108655903156530e-01,-7.824574973816957879e-01,-7.955251597698810295e-01,-2.418344987061337992e-01,-1.512302025238402084e-02,7.241108220867773504e-01,6.340615985506335983e-01,7.741086207268687014e-01,7.844088874168688719e-01,5.650719285031602368e-01,3.682976727219297031e-01,-6.159400794266077783e-01,-2.850684566464271041e-01,-7.566420166358404087e-01,-5.987163295920805428e-01,-3.230092081093735024e-01,5.715260601028466364e-02,-7.318389240771843163e-01,-1.807687106218708595e-01,-7.500435684097807032e-01,-4.393017388472948981e-01,-6.383996844251340619e-01,-4.649474109496572471e-01,8.411955056571029932e-02,5.348617618475717261e-01,-6.463162922958768375e-01,-7.357958535992532578e-01,-4.969980051516725283e-01,-7.629115121015848100e-01,-7.544706202983800791e-01,-7.305154018862717313e-01,-7.675024124498969202e-01,-1.977480193021066146e-01,-2.931243889557595406e-01,5.234367568268846194e-01,7.001962991280756832e-01,8.159470340094344687e-01,8.171053251823985342e-01,6.144515246645992912e-01,8.182050184849679608e-01,5.409483628250087994e-01,6.475857550138500729e-01,-4.243102562887539064e-01,-4.939013111998421524e-01,-4.376116294380847371e-01,-4.882457168132405267e-01,4.163462995528330879e-01,-8.482594185439212842e-02,-3.096444413194543444e-01,-1.450904402534935189e-01,7.086973980184243516e-01,5.720193708171131819e-01,2.363581916709678321e-01,6.802451238850503179e-01,1.595748455337053506e-01,6.394466218992654882e-01,4.958567446127761236e-01,7.719746576871019395e-01,2.227707134347731155e-01,5.917770034040463756e-01,4.247971583014678587e-01,5.273255564035611576e-01,1.249841951364688841e-01,4.886829575915196955e-01,5.977579318782825224e-01,8.381993572981281115e-01,2.511898827917458665e-01,6.195311197259607550e-01,3.761408358957122888e-01,4.056660122435491456e-01,5.295920760477581535e-01,2.002627198396622066e-01,2.476960599594585366e-01,4.676086365935152034e-01,3.825270067392563811e-01,3.455465344290416518e-01,4.106204917604122095e-01,4.094086167884735672e-01,4.250856054878848767e-01,5.427827453716794759e-01
9.706746306671073521e-01,8.521241041317558773e-01,9.915034605116669342e-01,9.508066646418337209e-01,-2.979595516566606039e-01,-8.007536176996646882e-01,1.000000000000000000e+00,8.984044412908261945e-01,5.596006631296892575e-01,6.655101750181705023e-02,9.846586044839973351e-01,8.840692346422747150e-01,9.816056673623306805e-01,8.725655079401636316e-01,-7.306643302096524351e-02,-6.809250267095366682e-02,9.548692322819904987e-01,8.677633815498173586e-01,-8.837331613850682999e-01,-7.994311605182937708e-01,3.067140113988188824e-02,-5.651333681876302001e-02,9.726085153509488324e-01,9.669490236622017010e-01,1.549380056019627472e-01,-1.805340735338104852e-01,-2.435939744455111744e-01,-1.963472851792043006e-01,9.118960316761568971e-03,1.467057546639471965e-01,8.443094564373964106e-01,9.593660113601503170e-01,9.729171339114839334e-01,9.474044418862027639e-01,5.632724629962282403e-01,3.493042875558193816e-01,-5.606288763981271961e-01,-4.665550082517144204e-01,-5.676142025723642792e-01,-6.275056786984478663e-01,-3.558374373332742757e-01,-1.017564965583250963e-01,8.774074271582770201e-01,5.762613351154658448e-01,8.905561491012149444e-01,7.459584757745233441e-01,6.690572918495790722e-01,2.942253080115419528e-01,8.989203422740356109e-01,2.999299288639868388e-01,9.273836482107571388e-01,5.148030108033991858e-01,8.670495407894350803e-01,6.484781683419352794e-01,3.554315385175089714e-01,-1.540959367247594358e-01,7.618232767212024248e-01,8.648620613371504895e-01,5.537675994157211790e-01,8.791048117323267963e-01,8.692021333845425524e-01,8.539291533934992851e-01,8.866969938410865781e-01,5.260554322100337021e-01,5.979275976389958336e-01,-2.518741024302633691e-01,-5.442697261817170951e-01,-7.578102828295758542e-01,-8.344687144636028231e-01,-5.222075472844224242e-01,-8.234896104925918392e-01,-3.258266994063148125e-01,-4.387590473336084318e-01,6.458312172089503145e-01,7.108105845504368858e-01,7.272264157766251680e-01,7.185606209871272521e-01,-1.108083979336584729e-01,3.721788258147601391e-01,6.667345370996842213e-01,4.148401062720203369e-01,-5.776331192586994234e-01,-4.034794879901162368e-01,9.966180806616485588e-02,-3.958617897216895054e-01,1.316178613585904378e-01,-4.384788259472834349e-01,-3.218201322452614588e-01,-6.428554994683336465e-01,8.492000613285549671e-02,-3.134647915837607268e-01,-1.881599367662780964e-01,-2.322336589383601768e-01,1.926680162182620726e-01,-2.216092014625553330e-01,-5.008309017102408056e-01,-7.877964109465545040e-01,-1.432505548067967149e-01,-5.556348734194540562e-01,-2.267448258670899941e-01,-2.411525067312215442e-01,-3.792337405610659573e-01,3.630823617496319045e-02,5.332327956026489818e-02,-1.236335551314819287e-01,-9.120719412221074684e-02,-6.220336055662234465e-02,-1.808425321768521166e-01,-2.232054372341323867e-01,-2.370860914283988152e-01,-3.283873639458814719e-01
8.560788410677057092e-01,9.282273125474527209e-01,9.310142933025717937e-01,9.846881519024743845e-01,-4.175213931828193337e-01,-6.942570700116216242e-01,8.984044412908261945e-01,1.000000000000000000e+00,3.545728840946129057e-01,2.840765799176048212e-01,8.479797960898662890e-01,9.699923926172843158e-01,8.454014239947970077e-01,9.827666221311563977e-01,-2.036727972045319912e-01,4.912866610941193923e-02,8.312209167696780199e-01,9.513229801025000487e-01,-8.292879265478831918e-01,-8.119798472044070792e-01,1.678077591937137195e-02,-2.413601183022233768e-02,9.378529806665544255e-01,9.310678559884036920e-01,1.490950866814113041e-01,-8.901231432256509479e-02,-2.816868224404724952e-01,-4.192630396309204172e-02,-4.081446741591018140e-02,1.425405485444311005e-01,7.843078199463228151e-01,9.586766076974441164e-01,9.337484876060252459e-01,9.301571156172401267e-01,5.360266556970243457e-01,3.630326086313025447e-01,-5.602827407234625134e-01,-4.758024965899279035e-01,-5.564260700498014911e-01,-6.570963033638205220e-01,-3.561352305263990603e-01,-1.464167025084725515e-01,8.220346410954290084e-01,6.087672690322329938e-01,8.356106964090631584e-01,7.013532094019160334e-01,6.016294107527444535e-01,3.265792954667535719e-01,8.340353975538358222e-01,2.822766742413229113e-01,8.319046089643856723e-01,5.583650729580718064e-01,6.994409446380259743e-01,7.248436823651095429e-01,2.372004529250969496e-01,-1.599707515864193241e-01,6.351890191380763495e-01,9.451468317334098534e-01,4.841321433700737642e-01,8.078400016098042924e-01,9.226526108725948694e-01,7.580745210559708402e-01,9.202864938702178810e-01,4.767458392330426453e-01,6.129091179807307777e-01,-2.293330826483651885e-01,-4.933260058101642254e-01,-7.406477556530540740e-01,-8.157255677856216636e-01,-5.286663469703930529e-01,-7.581156343038806256e-01,-3.387178250818321801e-01,-4.163683138740572609e-01,5.409295668553619763e-01,7.690592981074676482e-01,5.676277098489163064e-01,8.443630842905383016e-01,-1.889829175613555456e-01,4.883808164137753427e-01,4.597948178921410500e-01,6.802583250404836690e-01,-5.411945427297905065e-01,-3.678402512500881238e-01,-3.414012713223600615e-02,-2.821748049775806289e-01,-3.057069239582527187e-02,-3.128634124880024792e-01,-4.502734706067788584e-01,-5.453450201668991193e-01,-1.085117404275211250e-02,-3.451825503272684670e-01,-1.920633944054125353e-01,-2.379403913840033302e-01,1.258681993568503410e-01,-2.022172069331797939e-01,-5.896381500257186214e-01,-6.938146766636004159e-01,-2.040797067936972464e-01,-5.357767247119267218e-01,-2.794288690233822647e-01,-2.801885015785860467e-01,-3.961650643273704753e-01,3.557381236007256531e-02,-5.044157766318781849e-02,-1.588810846993357340e-01,-1.072479899090288263e-01,-8.064195778256162683e-02,-1.911719866768339937e-01,-2.434856495879310079e-01,-2.625840735631390643e-01,-3.670077997449913698e-01
4.980722771607932753e-01,2.833318670684989993e-01,5.506193373006618152e-01,4.253907357885895468e-01,4.516810423522247819e-01,-1.559670287483057860e-01,5.596006631296893685e-01,3.545728840946129057e-01,1.000000000000000000e+00,3.575812376179594021e-01,6.242942269778422038e-01,4.218184015470570758e-01,6.735268547881508860e-01,3.796964750327376237e-01,6.910156976489606473e-01,4.027562452978410423e-01,6.343661002784036773e-01,3.878466810147806476e-01,-3.684205923672679850e-01,-3.286989310881657800e-01,3.513496360932551466e-01,2.676768682777703190e-01,5.519663345314079761e-01,5.560788466576087608e-01,6.181946560952907843e-01,3.567618763821785999e-01,2.963688765765005728e-01,1.256078197747861058e-01,5.719170080710502813e-01,5.652209762444245778e-01,7.336383168189323234e-01,4.714587834798766863e-01,4.941709814138343648e-01,3.876492775534353674e-01,6.126516266514745457e-01,5.091250273050523800e-01,1.726522067670380189e-01,1.695109270653540334e-01,1.446745764059636508e-01,9.138970099992220486e-02,1.912471007723364202e-01,3.678257877786578200e-01,5.938077016033637134e-01,5.473083955711507409e-01,3.940896973099325962e-01,4.504091174403728193e-01,7.202462219419610845e-01,5.262900673269877982e-01,3.899484144281306630e-01,2.739431861273292079e-01,4.668205229523235134e-01,1.473539115532429555e-01,5.919288447132111664e-01,2.366179442161597535e-01,7.210631529110785864e-01,4.489126977088509496e-01,4.158813828395555023e-01,2.717844709939183923e-01,2.214004441070678286e-01,3.816711727830228162e-01,2.606789004483510697e-01,4.014949679131214477e-01,2.958562800747134292e-01,6.405707346548379366e-01,5.234294580118999951e-01,3.823061551279096637e-01,1.404064643283716163e-01,-4.347180764558130489e-02,-1.452115517594611827e-01,2.303359417021165478e-02,-2.205856210885419055e-01,3.111958870448853776e-01,2.446796069950860075e-01,6.013773111886110412e-01,4.437113460711230029e-01,7.556439058374555540e-01,3.876371521735805792e-01,5.187396671549864280e-01,4.010263920852603636e-01,8.413804362898855693e-01,1.954656666665201270e-01,2.675839270071464493e-02,1.521956037275405127e-01,5.789583569711882483e-01,1.277155928292646736e-01,5.563716405393542841e-01,-3.303878419818640031e-03,2.287203476800794000e-01,-1.239304969878346208e-01,5.122862182915675078e-01,2.672812259069681784e-01,3.480114118905828779e-01,3.365506282942055116e-01,5.666362879220849802e-01,3.194920953071362923e-01,1.216063935859178491e-01,-2.271781530220751133e-01,2.578339195884596924e-01,4.243346907875607428e-03,2.387977832570672143e-01,2.129154978539064547e-01,7.603709518423287794e-02,1.760795650111455779e-01,4.358981065265947752e-01,3.887534254709105741e-01,4.002873264576082279e-01,3.899595970358625818e-01,2.699216399620167905e-01,2.270579372787963901e-01,2.251307704314464975e-01,2.719358933891004582e-01
-1.452451407782683578e-02,1.830676016992508759e-01,1.269473142236357543e-01,2.053134927514629060e-01,2.150341635930498319e-01,2.828044153485019252e-01,6.655101750181705023e-02,2.840765799176047657e-01,3.575812376179594021e-01,1.000000000000000000e+00,7.729096897726341064e-02,3.371475270354054032e-01,1.033950474018582449e-01,3.384962258143373037e-01,4.202223640044114861e-01,7.902204199014833952e-01,1.443464251549327615e-01,3.127136026388738221e-01,1.002491875696590040e-02,-1.177735062911587222e-01,2.950716516992416549e-01,3.600350575953608079e-01,1.773249842323021130e-01,1.988301036106892572e-01,5.345152920161341248e-01,5.936161412888384392e-01,1.792230479035033797e-01,4.565520039079753456e-01,5.485111169204704984e-01,6.342201953745083554e-01,3.512379597482433446e-01,1.867452375939676612e-01,1.263645976926660863e-01,5.651565004929347963e-02,4.577072288505913966e-01,4.578466572869462348e-01,3.307485006774311675e-01,4.131406761349663004e-01,2.925928195829871625e-01,2.347045596948926505e-01,3.005305764316308359e-01,3.783277602533177131e-01,2.520211823585329913e-01,4.879561048216442543e-01,3.141220487528730010e-02,1.574422882761090658e-01,3.828410942648668436e-01,5.573436344346563986e-01,9.242015466828802303e-03,1.705733397286338382e-01,2.403342222847571971e-02,1.081096862199613096e-01,2.446434146798828410e-02,2.728193426991086246e-01,3.160123564488251380e-01,4.938103718962259525e-01,-5.136676272732823567e-02,1.862544802221468010e-01,-7.572242508748305845e-02,-1.551270325260335932e-02,1.329981148561383553e-01,-4.222611046790345629e-02,1.133609061708997778e-01,4.359002396914369304e-01,4.114530788065072775e-01,5.901137829860900741e-01,4.927769801906378699e-01,2.645892968925511735e-01,2.109312471070129980e-01,2.572171520545976642e-01,2.391418031798548949e-01,4.677220357847606258e-01,4.868979481000739185e-01,3.124975211862903168e-01,4.096161831054674907e-01,2.902392992979279107e-01,4.975111256383345504e-01,4.340930885131034644e-01,6.534393181707995879e-01,2.603160635843293491e-01,7.273108549284373892e-01,2.498750306047523573e-01,3.665099642605314512e-01,2.764703667877851934e-01,5.111219962632217451e-01,2.289875702696776982e-01,4.719470426924121664e-01,9.277039764002271982e-02,3.222552283271148399e-01,2.251069512310506504e-01,3.006818514639529871e-01,3.480262548728441097e-01,4.131807445843274640e-01,4.150638222319149584e-01,4.898716072653230835e-01,7.652639251176492075e-02,2.157393116759018792e-01,2.101522727619375142e-01,2.468211654282425893e-01,2.421420651721925277e-01,2.757073149048042127e-01,1.196244388580400553e-01,2.070877049346582510e-01,1.955625155195873932e-01,3.849653063108600670e-01,4.295958636029498234e-01,4.016356655231881345e-01,3.749784863730324935e-01,2.924444498686349925e-01,2.996264219470500811e-01,3.183027026440137797e-01
