1.000000000000000000e+00,7.493973173200041415e-01,7.894271723600210233e-01,7.112794783143209232e-01,4.316545596198091417e-01,4.654111343393175781e-01,8.600806607947200089e-01,7.052132292204923436e-01,2.898381613821365277e-01,3.295702716163521617e-01,9.414272438948718680e-01,8.525583661445907957e-01,9.092174934139392040e-01,7.412309293745381611e-01,3.311731381971946275e-01,4.447049826146272644e-01,8.696230875944973571e-01,9.471044279127487364e-01,2.442362056279519522e-01,6.727790289544802738e-01,6.008979803745634340e-01,7.997901467187294999e-01,6.648095008917950244e-01,3.873257355877905428e-01,3.229518047310209750e-01,5.928060068106995040e-01,4.899423234771010383e-01,4.311899631635330299e-01,6.387037790252327873e-01,8.612110885747280564e-01,8.600173143061369263e-01,7.979973139530895931e-01,8.734659705427572085e-01,6.003744508912745026e-01,5.515156084606056552e-01,5.436824755854011704e-01,5.742068024556602479e-01,3.414468129768942206e-01,4.360637215163113978e-01,5.270334282867383813e-01,6.350028240705035687e-01,4.050625349114754803e-01,8.905292708984495764e-01,6.220859257504685047e-01,8.164397536295501245e-01,5.488010340181873614e-01,6.775789275534275236e-01,8.016008932138612986e-01,6.973841527923850814e-01,8.442982759645234481e-01,8.211624454958663666e-01,6.900317633479751134e-01,6.351399200821402635e-01,3.996158800764251784e-01,3.714707921644213040e-01,9.602685079310109284e-01,8.030782625718928536e-01,5.873257386401553592e-02,9.071324561826016319e-01,7.123773235816022176e-01,9.458396551650518624e-01,8.869503680493978637e-01,8.804544901468588369e-01,8.281447377099285800e-01,3.067665168891338112e-01,8.689214962371920592e-01,4.015039809756430489e-01,4.787327544086260045e-01,3.891592747866198243e-01,4.731070355570273223e-01,6.661077176844930614e-01,4.846294079652125886e-01,4.818229541720058795e-01,6.665536410975976267e-01,5.248828859827829874e-01,7.462713877159761200e-01,8.513941351671425739e-01,8.490359646320004838e-01,5.721282121170616630e-01,6.260772869665599538e-01,6.576770108748234422e-01,6.367528435149436561e-01,4.545620860454686607e-01,4.309110002453460653e-01,3.703442334265710234e-01,3.270806983120781997e-01,6.816680128142368345e-01,3.037273190221793651e-01,6.305056213407963517e-01,1.754394649014900942e-01,2.707017345599506686e-01,4.798926197561938500e-01,2.388879317305578343e-01,3.452533572868909939e-01,6.028256795831072878e-01,4.290885885543731515e-01,6.346741449519065492e-01,3.403705241706694862e-01,1.954508459986120106e-01,2.803633690335947670e-01,7.293415413775299061e-02,3.384288029405480014e-01,3.844436289840463816e-01,4.026922908944827739e-01,2.101848989618676222e-01,3.590624453700581031e-01,2.822337869172721336e-01,7.171126317939277017e-01,6.510674814148373901e-01,6.047811086682407522e-01,5.104447969028943488e-01,2.227355443385635458e-01
7.493973173200042526e-01,9.999999999999997780e-01,6.314200831452562168e-01,5.491836048674870741e-01,3.775451049631312062e-01,3.879750009107114650e-01,6.921345491890084078e-01,5.343895824120087346e-01,1.752757460265692568e-01,2.323414964697669005e-01,7.208324423447358686e-01,6.577166153628390965e-01,7.449207975370505386e-01,5.939075731976213302e-01,2.310658484497621623e-01,3.170188415780210711e-01,6.398911133984758193e-01,7.402045586835364066e-01,1.627787668385000941e-01,6.079753066447222132e-01,5.465683606245044235e-01,6.602838894113712831e-01,5.498745482434870269e-01,3.507979411257263203e-01,3.144363956848442165e-01,5.274104360300285732e-01,4.190339755416435663e-01,2.829818051684447333e-01,4.424997194172002879e-01,6.637007572849673576e-01,6.128478541571663607e-01,5.955774253735052204e-01,6.816117728013119104e-01,3.607434746602515285e-01,3.303211695780610135e-01,4.444521372236555079e-01,4.137304017527436706e-01,3.556669510720309457e-01,3.831912597495588657e-01,4.852774527324258402e-01,5.431217530134029303e-01,3.329968408723600892e-01,7.079262645646273722e-01,5.724899954187934181e-01,6.791800471953167717e-01,4.175662865206257734e-01,5.089753425113038299e-01,6.780556834190040183e-01,6.090735406494915960e-01,7.344900192653140980e-01,7.338806488034557152e-01,6.095296904402647264e-01,5.363436283287926765e-01,3.815482145532244074e-01,2.782943486646034525e-01,7.239439349193497186e-01,7.022811356972074037e-01,-1.987558825106573723e-03,7.739556055900205234e-01,6.786328008771158604e-01,7.407970252566028480e-01,7.781161844708696096e-01,7.426283956921723162e-01,7.066706852876416534e-01,2.462604782306940521e-01,6.781034454746747153e-01,2.659063859285164533e-01,3.244525406313177318e-01,2.708802361889773302e-01,3.257482051519087207e-01,4.983035775955581004e-01,3.294637173275962172e-01,2.902052288960726978e-01,4.576367977870949844e-01,3.002898776592872188e-01,5.162331013022695148e-01,6.527559502543623937e-01,6.175905760670946654e-01,4.540209152246771351e-01,4.231069354278451655e-01,5.139891667778212492e-01,4.452742208275519142e-01,3.667646341992943926e-01,2.851029753447870685e-01,3.049155637669080376e-01,2.066870155375127305e-01,6.164514582359174044e-01,2.517911731512973983e-01,6.095337380884503498e-01,1.519778113759208404e-01,1.743649627564914095e-01,4.631335329705515425e-01,1.377842074061952082e-01,3.015726123864482799e-01,5.011504363085528269e-01,2.795822866471691093e-01,6.411800013342858762e-01,3.210526571513059313e-01,1.921475914677365227e-01,2.684946188032454883e-01,2.358419569710413360e-02,1.928788768486006944e-01,2.650165042605376331e-01,4.243106024444724955e-01,1.420891164737598800e-01,2.736917455653219977e-01,1.696113350608589865e-01,5.703916486410669506e-01,5.603724093622600710e-01,4.296060683048988915e-01,3.126723333267459326e-01,8.109725949581533810e-02
7.894271723600211343e-01,6.314200831452562168e-01,9.999999999999997780e-01,8.838906569866551433e-01,6.069029879458787136e-01,5.985313401057047455e-01,9.645000794545277589e-01,9.426956154721490844e-01,4.158692460551453585e-01,5.156521915571340431e-01,8.964100866838111692e-01,8.815973896407225396e-01,9.027242867186993092e-01,9.414839875218800058e-01,3.695109050149645302e-01,4.885389931478631431e-01,6.660605404534065688e-01,8.188895081456895042e-01,1.949507968667194280e-01,6.279401748657457150e-01,5.839511265393326767e-01,9.203964099887186334e-01,8.172713197637153648e-01,4.419286598967402391e-01,2.889342391228530982e-01,5.729702062892574332e-01,4.878637266186428012e-01,3.502282481876176079e-01,5.419730819971981806e-01,8.453807415226367583e-01,7.937113944869960136e-01,7.792232076716777422e-01,8.082173913959863620e-01,6.262984984193546989e-01,5.250382914085233166e-01,4.940803765802568859e-01,4.435348530918679089e-01,3.194877058120595414e-01,3.425250274297281794e-01,5.721736125805544360e-01,4.925128982855264681e-01,6.074040769312346599e-01,6.248604232028290850e-01,4.274568680570848822e-01,6.080127623446043295e-01,6.443299618051834265e-01,5.129476401068187030e-01,5.623230046568096219e-01,5.242452269624096051e-01,5.752351942336375590e-01,5.875770779734490468e-01,3.902854586763110367e-01,2.971666653533078795e-01,3.558591327007982197e-01,2.648524939625429009e-01,7.456135996242729824e-01,7.132263355815997574e-01,1.541564396182320412e-02,6.960204301862026322e-01,5.551953211948473799e-01,7.942476226237140668e-01,7.618931848175285459e-01,6.613054540464274877e-01,6.285004465653899475e-01,5.448809734856034925e-01,7.148258386351413751e-01,3.530613081285908783e-01,4.952948119921246062e-01,2.922711626476942604e-01,4.305829163673641213e-01,4.839511492398205217e-01,3.998930925881770682e-01,4.893552359210168734e-01,5.414486841106076476e-01,3.538681371676474230e-01,5.266749575336236999e-01,6.678410502765853574e-01,7.111865540390182039e-01,3.655797248139956435e-01,4.462121638185025940e-01,6.226649069432018679e-01,6.052658066247514901e-01,2.854112600399172917e-01,2.379224311876854681e-01,2.607801467690880060e-01,1.710038156592635084e-01,4.126616193813173461e-01,6.719645846519825549e-02,4.858094024682388379e-01,1.431063835696994198e-02,2.389124291428714464e-01,4.085841243363295683e-01,4.259849901472085865e-01,4.196530129631979578e-01,4.551249702080049087e-01,3.050728429483846593e-01,4.898137819694362016e-01,1.656071733918532407e-01,2.596995896592152464e-01,3.440436164104276884e-01,2.442680570313826849e-01,3.179502462541429764e-01,1.344162545184759139e-01,3.242779595598462294e-01,1.435916137696361117e-01,3.550311950370682590e-01,4.785360955412097939e-01,4.971009164330256191e-01,5.544209807497186837e-01,5.338101653664005797e-01,4.507889416826899587e-01,1.920683635254990806e-01
7.112794783143209232e-01,5.491836048674869630e-01,8.838906569866551433e-01,1.000000000000000000e+00,4.946061886067443236e-01,6.548382365177516373e-01,8.231862243295046122e-01,9.133113911587815714e-01,2.945286499378539369e-01,4.602191816808305358e-01,7.801880431382951508e-01,8.866871820062702803e-01,7.832114706525736825e-01,9.081406730837815466e-01,2.249563949872493418e-01,3.759234017102522918e-01,6.001422713202219095e-01,7.823249018946297761e-01,1.399293651537334426e-01,4.101688771857949223e-01,3.957757881108226461e-01,9.248604201631346333e-01,8.789086746689125373e-01,4.462888979308035631e-01,3.952858695768051711e-01,4.539859532761286731e-01,4.293381721094263748e-01,2.815249429411129101e-01,4.905338589754999479e-01,7.809903282503007915e-01,8.095686284750157613e-01,6.788600280705552326e-01,7.401012006337436278e-01,5.085327695016920169e-01,4.856721926263223854e-01,3.236822935018501268e-01,3.262168136844948441e-01,1.729883254918803959e-01,2.026976912240566198e-01,4.165502322962385540e-01,3.175177466482596023e-01,4.112070196350734452e-01,5.021282966168224560e-01,2.484662064266225101e-01,4.514449002873206496e-01,4.822922748979984187e-01,4.154365950052720247e-01,4.218205034024599676e-01,3.863979020229866279e-01,4.158853657296198714e-01,4.754319396875908987e-01,1.867709074493102139e-01,1.621221826737132832e-01,2.381318977662817415e-01,2.759492596945454235e-01,6.500741771387212875e-01,6.617243627113947868e-01,7.210742566398592110e-03,5.588160385551093068e-01,4.513074054562317139e-01,6.519135772012163432e-01,6.681369037883778672e-01,4.988352355476354250e-01,4.989195035203757844e-01,4.048700504475237216e-01,5.995927892451218266e-01,2.614685437727268802e-01,4.021678758296352574e-01,1.740634054815195231e-01,3.294729089257142918e-01,3.315861290689626761e-01,2.251386852614652434e-01,4.242090946865517687e-01,4.534067366834368396e-01,3.708013827590069811e-01,5.308337158915179543e-01,5.398398179713996825e-01,6.516424972718994901e-01,2.752154059126588059e-01,3.729509771903553039e-01,4.533896446780779077e-01,5.138155377857175354e-01,2.313607761535059482e-01,1.949219028685686139e-01,2.119225662268544863e-01,1.886958222417380870e-01,2.972108007189028234e-01,7.480002917110402383e-02,3.788819090050402072e-01,4.035668470662915480e-02,3.060616995096429593e-01,3.548265389545999238e-01,4.101338266207908978e-01,3.926537731766560624e-01,3.643469262353813964e-01,3.254223588726345429e-01,3.759933686264150809e-01,1.965510721622013846e-01,2.861734698922480113e-01,4.253036138984161996e-01,2.911243407400661565e-01,3.689294938944158164e-01,1.422956806428239129e-01,2.195315163347302256e-01,2.608090557590961867e-01,4.495241783912326539e-01,4.568299165140323748e-01,3.511956835522673792e-01,4.393659820150118134e-01,4.938982058548122556e-01,4.687481825320053974e-01,2.608327269112025726e-01
4.316545596198091417e-01,3.775451049631312062e-01,6.069029879458786025e-01,4.946061886067443236e-01,1.000000000000000000e+00,8.497470368080697334e-01,6.578355385287030233e-01,5.910068396742086394e-01,7.915508804797865006e-01,7.893507102235592932e-01,6.377152797992921007e-01,5.142205453114337965e-01,6.747220147808157265e-01,5.471192503377819705e-01,8.007040644437736221e-01,7.666033515233695583e-01,5.429771727525268821e-01,4.697774581294938412e-01,7.418993571176846213e-02,7.380397128427683695e-01,7.660669524731885671e-01,5.770235190013762727e-01,5.553613748448739118e-01,8.383723221363609257e-01,6.311378147318488230e-01,8.185076750533440970e-01,8.340744307035935501e-01,7.100255185567920790e-01,7.433289068270408917e-01,6.806098177303842034e-01,5.049196096772569087e-01,5.476612849463828869e-01,6.208636719318467723e-01,5.914141075308976259e-01,6.199662004926260739e-01,7.552147280116725536e-01,6.866300520854446976e-01,8.012664052195909159e-01,7.851513775652855243e-01,7.449975481730867211e-01,6.674800199186086136e-01,6.855078216765196908e-01,5.371317885436119877e-01,4.433873561046634548e-01,3.911715350782836720e-01,8.219390786142296568e-01,7.006706456872462407e-01,3.191841518404574529e-01,2.644100927592091810e-01,3.756048527871368448e-01,2.755124416555249089e-01,3.918991014894036007e-01,3.951911063794616985e-01,8.088375607526485656e-01,7.088156754587892072e-01,4.699731473482970379e-01,2.925152886978682476e-01,-4.340443530745564243e-02,3.508583927743743613e-01,2.894448629467578638e-01,5.280524340583311327e-01,3.405100068577701644e-01,3.782463620621346889e-01,3.443484183649281327e-01,6.381963377360736489e-01,6.593850848964419864e-01,7.490608958112986437e-01,7.567713024696663959e-01,6.561816707519453340e-01,7.237121131362946880e-01,6.196903885383159283e-01,6.037402249852020786e-01,7.492918945566111599e-01,6.294758859880413837e-01,4.258867018620325906e-01,4.519957901408073742e-01,6.192355248901569853e-01,5.633111561314767535e-01,6.979836773674961137e-01,6.231665613636461210e-01,8.422133096378229267e-01,7.263488384287603017e-01,6.189103248383901468e-01,5.442221255685295578e-01,7.427641050949730372e-01,6.107904821486201952e-01,5.424253535260437076e-01,4.155055104547268896e-01,5.356764407695463470e-01,4.373574055214156653e-01,5.723154074627048171e-01,7.415016080623842987e-01,7.572379362258435664e-01,7.590969419664617135e-01,7.117644431684878592e-01,6.065543961319928012e-01,5.367918874772783511e-01,3.888703223398264908e-01,7.208521193407361194e-01,5.978129889985384082e-01,6.735796361769718077e-01,5.752999832632892385e-01,4.184661746495165757e-01,6.153177025019083146e-01,4.911088133980301973e-01,6.371561163626811020e-01,7.639201286360564058e-01,6.325500998817039644e-01,7.026899381451002791e-01,7.052139759995774693e-01,6.237594322092534505e-01,5.128947867694183538e-01
4.654111343393175781e-01,3.879750009107114650e-01,5.985313401057047455e-01,6.548382365177516373e-01,8.497470368080697334e-01,1.000000000000000000e+00,6.078159474141112684e-01,6.251257842461189762e-01,6.733383112594744091e-01,7.652549369627577036e-01,6.069383798516175821e-01,5.951571054593320920e-01,6.466074566689993253e-01,5.998981178888717070e-01,6.062778545796014829e-01,6.481678579735226098e-01,5.961359840247801856e-01,5.695488430875382813e-01,5.040459173527427755e-02,6.086791318577112753e-01,6.759691973218223682e-01,6.615100980899353278e-01,7.100542702180483445e-01,7.896327594751311185e-01,7.208159038362189630e-01,7.155867829930031565e-01,7.865938757786348212e-01,6.865144707568201499e-01,7.486471826356000392e-01,6.712829980508087102e-01,5.744185497581920652e-01,5.167569787162988870e-01,6.421097986544542779e-01,4.778011543538149275e-01,5.977773264865605674e-01,6.659811166756375300e-01,6.720563053496516615e-01,6.587263193902235248e-01,6.616832248354485024e-01,6.575127653034780195e-01,6.146495198723490594e-01,4.662581294477067262e-01,5.092937970989974694e-01,3.072105657193822115e-01,3.367201752647571711e-01,6.328117605302190363e-01,6.078676908326947625e-01,2.664113559942610787e-01,2.466178946542475492e-01,3.021441352509846578e-01,2.872969407826423960e-01,2.158838722239611596e-01,2.928518676296869572e-01,6.595166377999936991e-01,6.288618258145207696e-01,5.017659006630997842e-01,3.381870597923428146e-01,-4.593641484204343678e-02,3.146065451990807671e-01,2.409776735541811765e-01,4.892931109892466601e-01,3.602583252965968486e-01,3.221425315477753903e-01,3.202213611531913862e-01,4.893786160383621908e-01,6.294851339457581130e-01,6.790826607150035610e-01,7.049569952072224366e-01,6.263920077264095720e-01,7.034204677339638279e-01,5.652938577058344016e-01,5.630185030760198606e-01,7.372019178812146967e-01,6.618929037369106760e-01,5.581478715748021679e-01,5.766766811540309234e-01,5.886843210729022502e-01,6.355377510877556757e-01,6.187041752746454959e-01,6.118727841894355812e-01,6.604356014882734049e-01,6.784833753576894333e-01,5.406652361237211935e-01,5.068239003100321050e-01,6.094597881896607339e-01,5.465669669161269395e-01,4.287376408521579307e-01,3.228314254062225608e-01,4.205927107066958492e-01,3.717057277057429499e-01,5.731375859553466956e-01,6.945045773321921745e-01,6.644130414750483160e-01,7.119069233840769062e-01,6.109684269247850352e-01,5.495208667882609532e-01,4.104818670669145297e-01,3.602374714027836711e-01,6.559471854850917882e-01,6.498314010610071190e-01,6.484440407150988683e-01,6.112887505787648612e-01,3.759387824912019394e-01,5.249501768074835706e-01,5.513479897309293554e-01,6.699051105033466680e-01,6.654329920661711251e-01,4.985622279175800919e-01,5.953951964725902046e-01,6.701358778583983433e-01,6.662952859614551526e-01,5.261716292729508027e-01
8.600806607947201199e-01,6.921345491890084078e-01,9.645000794545277589e-01,8.231862243295046122e-01,6.578355385287030233e-01,6.078159474141112684e-01,1.000000000000000000e+00,9.120405712531326481e-01,5.071304551788010651e-01,5.702019927289704304e-01,9.447542369666643847e-01,8.622535868336127507e-01,9.448623985559018168e-01,9.002837652613344677e-01,4.564955215514073794e-01,5.648811915270163242e-01,7.620752628923450622e-01,8.682967998787479713e-01,1.976576293294541875e-01,7.357705724946657089e-01,6.857762620732811287e-01,8.799739479473678294e-01,7.627227287208606654e-01,5.010982572423897663e-01,3.324588957355643637e-01,6.593044811419208617e-01,5.761927719816138938e-01,4.536180205944612687e-01,6.300325934672381667e-01,8.786457054005167855e-01,8.149522043436968621e-01,8.142114453175767208e-01,8.638685257790282845e-01,6.735185070193798751e-01,5.887572805931042819e-01,5.944844420091531800e-01,5.539181756313530380e-01,4.231383364107313416e-01,4.748097782893220820e-01,6.389038764272887416e-01,6.065133415546415385e-01,6.293306462392428413e-01,7.459595442146779165e-01,5.426590338232543109e-01,6.991326717301623583e-01,7.162610446546794352e-01,6.368884735439676037e-01,6.482274031378550960e-01,5.950534645541489809e-01,6.840569024504599138e-01,6.634731009632718335e-01,5.323601033438427610e-01,4.290232776549209870e-01,4.767333117683018595e-01,3.720134514398456549e-01,8.339962783264018853e-01,7.346784764481258945e-01,3.346997944515400086e-02,7.766365959519213602e-01,6.240398689705575208e-01,8.780062035608910964e-01,7.997915987155331807e-01,7.468849364379159805e-01,7.082570624352857447e-01,5.610687116450495671e-01,8.271819792240537872e-01,4.758885767231131880e-01,5.915749093502549183e-01,3.893539041893434582e-01,5.231745176134906528e-01,5.925499855027127616e-01,4.870143501673244169e-01,5.700812901367078300e-01,6.325444577566564641e-01,4.298173579708376990e-01,6.097683480172126913e-01,7.725180980264600983e-01,7.885716873626397172e-01,5.100565379029659008e-01,5.669388819186035322e-01,7.283025425330520441e-01,7.071674924588269295e-01,4.116119370090243201e-01,3.657049915930013495e-01,3.816378155460433130e-01,2.861825090586509468e-01,5.569423783505214054e-01,1.968102853948817399e-01,5.874300445372447887e-01,1.413958493948816453e-01,2.730334180995105942e-01,4.873900062233770258e-01,4.513435790814418480e-01,4.929363600019046054e-01,5.799026971223880667e-01,4.139835111221513708e-01,5.910769782037206266e-01,2.639286703864304751e-01,3.168120992145779247e-01,3.728162038331875872e-01,2.694062657873408928e-01,3.741710779983394852e-01,2.579969329726642391e-01,4.300391584657144439e-01,1.789745356296367218e-01,3.771427907209890518e-01,5.099735892627280665e-01,6.374601437710406548e-01,6.631384070908206141e-01,6.293015183885086739e-01,5.202222690777377201e-01,2.501719237053838807e-01
7.052132292204922326e-01,5.343895824120086235e-01,9.426956154721489733e-01,9.133113911587814604e-01,5.910068396742085284e-01,6.251257842461189762e-01,9.120405712531326481e-01,1.000000000000000000e+00,4.478549417278417377e-01,5.917217108182757368e-01,8.259637325815288866e-01,8.469570927464212806e-01,8.203007390559425849e-01,9.491144752120317385e-01,3.552473275302829303e-01,5.010760383766481585e-01,6.023531755315931768e-01,7.605251804663252235e-01,1.187788792648413472e-01,5.344024172489549862e-01,5.163031042287470340e-01,8.736961396939122437e-01,7.999109138435314126e-01,4.320774447452065403e-01,2.939154809584580419e-01,5.119366155556658304e-01,4.799692973463262624e-01,3.493965745358416641e-01,5.263805676493533703e-01,7.897589679527706741e-01,7.782231760892777128e-01,7.349228363199408198e-01,7.525996480790853038e-01,6.064950135078375215e-01,5.424346484360256238e-01,4.219934753186102006e-01,3.884190419557465579e-01,2.477596046863587143e-01,2.907063303360786222e-01,5.197239402962184895e-01,3.957928933997602039e-01,5.691640940118896097e-01,5.281873663556430065e-01,3.181424612388872863e-01,4.876920863739160894e-01,6.177130879984230605e-01,4.811410550461462932e-01,4.327356838571663755e-01,4.314336856836273881e-01,4.376560305375605808e-01,4.757748358415791468e-01,2.549422986650454193e-01,1.805687762292820520e-01,3.227110470776979323e-01,2.835088666652463840e-01,6.526383180828559949e-01,6.509261456302541937e-01,7.384404750417330500e-03,5.701403808824159203e-01,4.505413194145192479e-01,6.939319740678332460e-01,6.578831002301673836e-01,5.315877828970986263e-01,5.177632400883770414e-01,5.464178297354834735e-01,6.569640427334244581e-01,3.518750727411901758e-01,5.213072486490181179e-01,2.589041237886305358e-01,4.196688605807588068e-01,3.865149419342703285e-01,3.244011456428999018e-01,4.878374367540730394e-01,4.844522942056957993e-01,3.459217377587201492e-01,4.859352702291704351e-01,5.742574258460976244e-01,6.652542760173065783e-01,3.127197392383196384e-01,4.223093527600152997e-01,5.613868470418875711e-01,6.162507961644515531e-01,2.460499232216236398e-01,2.210467795678299485e-01,2.512628270577573764e-01,1.848152755429716410e-01,3.191279141827102483e-01,6.576389890355881229e-02,3.997685423113213066e-01,5.870300269760345135e-02,2.209546336453084570e-01,3.369859890386907031e-01,4.562913229133027104e-01,4.465355433194865831e-01,4.045362354353549406e-01,3.438337670798815582e-01,3.944808409493807955e-01,1.659558454815354966e-01,2.751737246489978639e-01,3.709422714024550594e-01,3.097661348697341999e-01,3.467845689737189541e-01,1.186093499813102997e-01,2.900166560974034025e-01,1.380313504148838188e-01,3.488342476879686127e-01,5.402548793251517045e-01,4.153774692183473394e-01,4.992092323175987834e-01,5.274515562608961261e-01,4.484477166517665259e-01,2.252733524906372353e-01
2.898381613821365277e-01,1.752757460265692568e-01,4.158692460551453585e-01,2.945286499378539369e-01,7.915508804797865006e-01,6.733383112594742981e-01,5.071304551788010651e-01,4.478549417278417377e-01,1.000000000000000000e+00,9.084797965805493369e-01,4.566308310028089901e-01,2.771036953998861629e-01,4.621151781675458814e-01,3.767493793848932793e-01,8.208872173833738906e-01,8.135495969699396701e-01,5.166684181105200002e-01,3.474374319992850624e-01,-1.320812129597469025e-03,6.335888002628982107e-01,7.117462248851265105e-01,2.912792612958190475e-01,2.866387654125367446e-01,6.629165110167679620e-01,4.911461973861435681e-01,5.103298071487013532e-01,5.799136325959454163e-01,8.035396567765635822e-01,7.443007921459446896e-01,4.106523006299313550e-01,2.505048908518868189e-01,3.896707549477103072e-01,4.579186821706919819e-01,4.983488809326327429e-01,6.076038021000530476e-01,7.217951004037517215e-01,7.273369323774775408e-01,6.919929672250101360e-01,7.473031212148631974e-01,5.585123562972470479e-01,6.064577010476570607e-01,5.671047918831121359e-01,4.595622358812718744e-01,3.378391233536101046e-01,2.515534397404092792e-01,7.117356373242326173e-01,6.242388036524940675e-01,1.619727474976506432e-01,1.793313546949462656e-01,2.025970681418548525e-01,1.403678478893025383e-01,2.386599809120574789e-01,2.343840917347485286e-01,6.947502884530870615e-01,6.046729534326502620e-01,3.788515568063573480e-01,6.925927393149933220e-02,-3.000432195594718646e-02,1.359209456095707702e-01,1.122960016128375094e-01,4.022720448549268468e-01,1.088422010846547966e-01,2.028162157763286622e-01,1.661270875495021171e-01,5.978021777295684513e-01,5.864217154136007748e-01,8.864340653287249294e-01,8.560124668024541306e-01,7.310144190940927045e-01,7.995823874149106114e-01,5.546873813738911752e-01,6.424691878078917506e-01,8.336033994449165707e-01,7.043735148630401177e-01,5.687622653618897850e-01,4.868783182757815409e-01,5.667161763967045740e-01,5.619989500057173126e-01,6.880704969533711912e-01,7.004160953005211798e-01,7.352957124943330092e-01,8.047422822218112115e-01,5.386243237798660211e-01,5.877067647209606172e-01,6.085456749743878291e-01,6.044048726240022207e-01,3.468776684683521627e-01,3.291821703407951105e-01,3.004003021665627160e-01,4.573657168290351516e-01,3.155169148818182667e-01,4.808448149059333376e-01,6.393796741280123319e-01,6.716996058414415049e-01,5.947122092850163355e-01,5.389410564259141667e-01,2.584159089258445396e-01,2.610654894058197506e-01,6.053362344943751250e-01,5.039467091225441342e-01,6.907150366188344881e-01,6.274945414547717926e-01,4.567870032883539766e-01,4.769625452256959774e-01,2.674820020435230150e-01,3.569501019216611004e-01,6.807120705247887704e-01,5.137108527554357096e-01,5.951554364538890196e-01,6.672726619674597126e-01,6.610684052510873432e-01,5.409790341176711204e-01
3.295702716163521062e-01,2.323414964697669005e-01,5.156521915571341541e-01,4.602191816808305358e-01,7.893507102235592932e-01,7.652549369627577036e-01,5.702019927289703194e-01,5.917217108182757368e-01,9.084797965805492259e-01,1.000000000000000000e+00,5.054305488821341230e-01,4.000872078859263326e-01,5.177003691935461172e-01,5.123839775220150328e-01,7.289563131397568396e-01,8.159723369365479151e-01,5.368122189896298302e-01,4.097438704105174079e-01,1.696111487938903664e-02,6.118962065687482133e-01,6.967256131426896593e-01,4.249027627957065456e-01,4.549711501358076338e-01,6.739232927729466027e-01,5.334433178598575465e-01,4.785679839551734704e-01,5.635126437293498380e-01,7.721788637695028434e-01,7.644222140964519463e-01,4.712028224017449363e-01,3.470460645186352333e-01,4.540824374369526462e-01,5.305720941099699717e-01,5.129329421025607960e-01,6.462701009488350801e-01,6.919998387580621468e-01,6.947362273690527168e-01,6.241408755156261368e-01,6.814480780166221052e-01,5.509956784177175715e-01,5.584066601626545001e-01,5.887203025671988721e-01,4.521748294601397045e-01,3.127207209269049493e-01,2.732004588662716449e-01,7.014268019190322834e-01,6.239001017131466931e-01,1.565728368875432264e-01,1.928837625270792555e-01,1.899923449710770873e-01,1.452218476406829661e-01,1.662194588452521882e-01,1.986452119319114251e-01,6.387229375581443547e-01,5.857748392903319168e-01,3.965977258883018330e-01,1.363010453411684642e-01,-2.847234410317656290e-03,1.508616170037896387e-01,1.085528544013746738e-01,4.157186929588067015e-01,1.586888751314475265e-01,1.952251675540475351e-01,1.744608210028614770e-01,6.450403885619757638e-01,6.086755233493835737e-01,8.264536782167806184e-01,8.769108575703384867e-01,6.768366633725523274e-01,7.919149251613779583e-01,5.051355142608231485e-01,5.935594441003504418e-01,8.083672954772167518e-01,6.741863628079979298e-01,5.568736641210338956e-01,4.951556104844785922e-01,5.467653164243224673e-01,6.003663892919144374e-01,6.153424699746511406e-01,6.784752724172158356e-01,6.901547876642882828e-01,8.223330561363546565e-01,4.803059486383234877e-01,5.375647954200778456e-01,5.705398826623477859e-01,5.722999180435007771e-01,2.876521152387550018e-01,2.956112692003473041e-01,2.578447641381764743e-01,3.947452169073403794e-01,3.417145899066336145e-01,4.792223001752908829e-01,6.510735929175638370e-01,6.710761722358778991e-01,5.580159938238717920e-01,5.226029789291138927e-01,2.062219668624262758e-01,2.097658584177163887e-01,5.484717098905285138e-01,4.864682481111846646e-01,7.066126067442447534e-01,6.392754788532943877e-01,3.856712635063857531e-01,4.391065988155163913e-01,3.123290969863004030e-01,4.177705242359865956e-01,7.335698825713596882e-01,4.846571688873285710e-01,5.997375322619402649e-01,6.727248303829768128e-01,6.408520514737032769e-01,5.264395711181316662e-01
