9.999999999999997780e-01,9.244607250576334367e-01,6.932646034292901938e-01,7.043029291396559755e-01,2.869256791491451852e-01,3.567487781736755625e-01,7.670684687214002206e-01,8.060621581853979478e-01,4.290851830476983264e-01,1.827641921365931177e-01,8.839016001280687318e-01,8.763721411040281684e-01,6.081321781708638463e-01,7.011904240585304926e-01,6.645539509073479234e-01,4.484277518547271080e-01,5.533479581772480227e-01,8.531879261549932814e-01,8.379025417559028410e-01,8.377178631352154570e-01,3.052530842836504998e-01,4.235134513292230785e-01,6.286454714620089979e-01,5.987864075800106711e-01,3.585050338513683377e-01,3.355138573802996516e-01,1.673009245961209202e-01,3.523985204482797395e-01,7.273189672873339173e-01,5.647069675675410183e-01,3.304615410199408521e-01,3.516353370312904070e-01,9.092961757548502222e-01,8.616886904280613990e-01,7.952389740977614530e-01,5.133874640242465093e-01,1.330962275004598516e-01,4.466395144404345374e-01,4.347310250865842329e-01,4.398771259985345683e-01,5.169643347738636097e-01,3.984929514027529263e-01,8.781171513606689238e-01,8.817354450839682833e-01,8.823016205029948766e-01,8.499200548729612947e-01,6.958432319743350636e-01,8.260311524763690461e-01,7.051946202668749608e-01,7.283487020502623643e-01,7.914756230836249573e-01,7.668953895918521058e-01,6.678113292738739881e-01,6.054476224447259414e-01,7.008141245614698533e-01,7.076775640893064878e-01,8.999110244505027500e-01,8.957161866053225951e-01,3.219105435799113346e-01,8.332185481272254002e-01,8.215741448362505750e-01,8.963892743386793205e-01,8.430442437110517995e-01,8.178023503581565157e-01,6.847757530232662093e-01,8.314274289946669283e-01,8.010023942373118988e-01,8.660128677822328536e-01,4.465384726924018777e-01,5.863400379584992050e-01,6.498053259904454926e-01,4.677172768588140350e-01,5.303401838184439443e-01,4.988900972337884099e-01,5.627174328356938648e-01,2.340455517450212020e-01,4.374726968991264897e-01,9.732670525824312080e-02,5.692523308947597949e-01,4.801491551734305419e-01,7.235898293677870408e-01,5.565383443848883616e-01,4.634876449269273446e-01,5.370237135376205728e-01,6.232085656298107512e-01,3.512386399480473820e-01,2.976799157038828580e-01,1.536910596835388554e-01,5.404201974527126362e-01,6.051368605324541905e-01,6.236878748745500189e-01,4.465693961021839353e-01,5.366168390339761674e-01,4.229928223544473509e-01,3.878866960330973890e-01,3.939622943062092708e-01,5.225280833442955686e-01,6.259286272500026449e-01,6.963896428226520330e-01,3.303822330631405735e-01,5.633198084247147408e-01,6.142552252921426037e-01,5.967758596713328423e-01,6.750255983097657175e-01,7.436598864840920919e-01,6.638137539038510004e-01,6.382252488919221145e-01,3.699684297674877831e-01,3.966456423692904520e-01,5.226686882368446474e-01,7.513063081777289209e-01,6.041999101739823352e-01,5.590871480036575525e-01,5.157791842432584151e-01,6.426050335616065867e-01
9.244607250576334367e-01,1.000000000000000000e+00,5.783840480055180144e-01,6.289218791905335504e-01,1.763119932785749688e-01,4.345056499886381096e-01,7.218034509912993890e-01,8.454240004219281124e-01,3.517006837562683397e-01,3.137613432504430255e-01,7.561286135268561193e-01,9.459715685637172244e-01,4.365434963818699554e-01,7.847845424189042740e-01,6.187184917436658882e-01,3.943779335814858178e-01,5.064703419925339345e-01,8.604034651692580304e-01,8.134100563596017297e-01,8.339295213619396518e-01,3.342820863072704651e-01,4.651403677990050278e-01,4.854614254539760254e-01,5.149218723397247510e-01,2.150564666445501927e-01,2.866064835619389073e-01,8.115643700933847238e-02,3.592651182018118949e-01,7.046682504463297469e-01,5.561866095063243698e-01,1.469353716169333746e-01,3.079628847791547330e-01,8.697675606917629754e-01,8.484635708022131295e-01,8.230421608043579917e-01,5.391412549944808452e-01,9.993587535627859730e-02,4.738523401354846065e-01,4.286566754717578420e-01,4.493228535789686173e-01,5.496354523404394232e-01,4.197131825871075472e-01,9.231224120309470260e-01,9.474633124181541799e-01,8.999704366663603405e-01,8.913553338896815781e-01,7.033220219848519417e-01,8.986420038201741178e-01,7.234425187866568852e-01,8.030096258918801855e-01,8.387439059822006104e-01,8.570667240993660174e-01,7.040523290044835569e-01,7.243431584380609634e-01,7.051631413956453986e-01,7.508686251640926956e-01,9.443948979761997986e-01,9.255810114928699761e-01,3.528624662081331631e-01,8.687398102276586709e-01,8.716449454868037128e-01,9.363193527750776068e-01,8.922701201686337180e-01,8.495361646783142762e-01,7.844136040270159871e-01,8.354726775828762442e-01,8.561841385373979429e-01,8.329211096031761130e-01,4.614919090138114299e-01,5.885966197376746312e-01,7.251245758567430588e-01,4.299418768015531023e-01,5.852938006329156950e-01,4.880543664217721345e-01,5.504300955146324004e-01,1.087710430729464800e-01,4.715555498455030747e-01,4.008333972675768436e-02,5.777057062515089658e-01,4.952321729241631609e-01,7.991522151942316299e-01,5.795259231504905628e-01,4.866093661468362530e-01,4.551494135942418251e-01,7.610575870116783603e-01,3.723895317608072464e-01,3.148657398996665413e-01,2.531932681432164794e-02,5.629197577742812708e-01,6.479104245710470833e-01,7.447289966430403751e-01,5.211563080730736708e-01,6.745885524266203026e-01,3.815294170113618377e-01,3.621234623945659981e-01,3.613907781017165477e-01,5.267439079392807200e-01,6.183239461828784478e-01,7.531980956654759085e-01,3.333022120128371624e-01,6.663029706138912100e-01,5.890498245856176096e-01,6.494737587642616106e-01,6.737248028246816123e-01,7.386126098754743907e-01,6.110944436833383175e-01,6.496758005642231382e-01,3.293692609604693677e-01,3.579666935866594457e-01,5.482637121140628844e-01,8.110908913507647311e-01,6.890169341571126260e-01,6.612772057737890119e-01,4.946444680532317006e-01,6.575808781109758749e-01
6.932646034292901938e-01,5.783840480055180144e-01,1.000000000000000000e+00,8.039026556360664433e-01,5.880518758000911062e-01,1.977184240170941354e-01,9.262188300823246401e-01,7.338585297469379931e-01,5.420664046220365906e-01,-1.041911169289913702e-01,7.619376647446823858e-01,6.050784443945809166e-01,8.057777508697426816e-01,5.588886918721093222e-01,5.778372155419032596e-01,2.374564909684681036e-01,2.256658525793563130e-01,4.138464317341396526e-01,8.105738085409976978e-01,7.235554400164074806e-01,3.025079907091338116e-01,3.440807067841328837e-01,8.810241271089024329e-01,7.240262612726029445e-01,6.046469447738688219e-01,3.802711319702971604e-01,3.823149064603371117e-01,3.040874898622032418e-01,4.272783201313603008e-01,2.228447437433629386e-01,7.234764116695092673e-01,5.041788003235213589e-01,6.908093505481680552e-01,6.995180399567995089e-01,5.601639279191575893e-01,2.752801065994450180e-01,1.919629774786355825e-01,2.648189261265486705e-01,4.422390610288095547e-01,3.981825787617478962e-01,3.439814536284248603e-01,2.154429268643719142e-01,5.329014812476120522e-01,4.738554480608500041e-01,6.690197601666676430e-01,5.772181294758593761e-01,5.847120815298612051e-01,4.841142448172147672e-01,5.067329999012107900e-01,4.789339126446023887e-01,4.497323248123515360e-01,4.712308043941277891e-01,3.261284323116521722e-01,2.740497269885618370e-01,4.787330581382484018e-01,4.373486372098154829e-01,5.144438219720576244e-01,5.525036259189719523e-01,2.361221387614556855e-01,5.464171540993519871e-01,5.158523853596133080e-01,5.583464141055604069e-01,5.229990346001985868e-01,5.739384240886720168e-01,3.565661434647357519e-01,6.554332660092622165e-01,5.324658184427525365e-01,5.792969721602478916e-01,4.873213971340089601e-01,4.078753525540176894e-01,2.503279431665288990e-01,3.792895541092854983e-01,2.688423717325633677e-01,4.312094590879554934e-01,4.379569534410560627e-01,3.183679726047210501e-01,2.023116046710804194e-01,4.915357942420708892e-02,1.731131921117438077e-01,2.289723136073075482e-01,3.040215185709467804e-01,2.649290104012248515e-01,6.650608268320237770e-02,5.492015532887971618e-01,1.714128831255388730e-01,1.386156225204825676e-01,1.812479031238320090e-02,3.494195708989571991e-01,2.467037391321530437e-01,2.254135299861836916e-01,1.556431766536863215e-01,4.001714838398278545e-02,1.024102348208517921e-01,5.086599995752083547e-01,3.316317922178723121e-01,4.783886744429642901e-01,4.325277677145733524e-01,3.918092919539961638e-01,3.164797354905963811e-01,4.372571586728167536e-02,1.591021655816977354e-01,3.595976193688096290e-01,2.698811058391996087e-01,5.396975077252679220e-01,5.006643282324058086e-01,4.482059347939148508e-01,3.494549990074333201e-01,4.175301715796082003e-01,4.492242402054312245e-01,5.341619881492561950e-01,3.307167168029953030e-01,1.747079510697054638e-01,1.645674288071767855e-01,3.741272383579881122e-01,3.459696212237612367e-01
7.043029291396559755e-01,6.289218791905336614e-01,8.039026556360664433e-01,1.000000000000000000e+00,3.531306680269882259e-01,5.028820034088588020e-01,7.788569836903096455e-01,8.955771106570581397e-01,3.850823887990357797e-01,1.537484543542105408e-03,6.161974550075715040e-01,6.148340610118973038e-01,5.068313066414771306e-01,6.532002332880849638e-01,6.164031672252081595e-01,2.279319360277764772e-01,7.487784124401024310e-02,4.628501151397716451e-01,8.756169779938174358e-01,7.282583847893092655e-01,3.890627482260726189e-01,4.382699430428838583e-01,9.285905269372767279e-01,9.240243130438808850e-01,6.230608414684566387e-01,6.107108652094276335e-01,3.905799791726025649e-01,4.534971874284585147e-01,3.571195749397396701e-01,2.229526530404744300e-01,5.462815952828690147e-01,6.260932535591006154e-01,7.023555214721423079e-01,7.231890910413047990e-01,5.788721068803642789e-01,1.752586511409915948e-01,6.506283950671695737e-02,1.871183172624179269e-01,4.546829585957878894e-01,4.043632911587893841e-01,3.741030107368306656e-01,2.300355004597284536e-01,5.718200352728819436e-01,5.487809948972185436e-01,7.518077970322868397e-01,7.346664103281885794e-01,4.497967178138072564e-01,4.793223360803216537e-01,6.520866726688027137e-01,7.015187672832804422e-01,6.359436683045611716e-01,6.757630947319056558e-01,4.531743553078398934e-01,4.978165105370777610e-01,4.492112301427031440e-01,4.180251502482048021e-01,6.503213959588826087e-01,6.946916968210455900e-01,2.775159696350033567e-01,7.134698964089911666e-01,7.140048041733301210e-01,5.796997926417072344e-01,6.972440827613248793e-01,7.118112036064533354e-01,5.911278780167344982e-01,5.831319785114210674e-01,4.777163485281482602e-01,6.581664251235791463e-01,5.133335181443721140e-01,4.352814454415752654e-01,3.860377058086433277e-01,3.561784831879666324e-01,3.811946458841777852e-01,4.761639593067196197e-01,4.887147588375080898e-01,1.423200780858304704e-01,2.262473439562506239e-01,-1.982078750541175494e-01,9.583785584251826306e-02,2.331245226924760772e-02,2.690441670864887058e-01,2.579923422901980734e-01,9.576715583812275834e-02,5.445313194741431273e-01,3.188050388022168335e-01,2.295709970068076644e-01,5.506032619058814914e-02,2.543193629167470049e-01,4.545696334375579628e-01,2.395505974273544891e-01,3.153117667217701370e-01,2.114067744625948778e-02,2.310532099666680605e-01,6.122082928661940482e-01,3.978997297610415984e-01,4.945916382156219093e-01,3.845171556134120427e-01,3.501003469484416653e-01,3.900218617953185585e-01,-9.384654118914591281e-02,2.529073371821760063e-01,2.548654803795085133e-01,2.568856689841994556e-01,5.464950321087611584e-01,4.777464758153535662e-01,4.564419394076747460e-01,3.932405584521287412e-01,5.762045842261874773e-01,6.226079230407640663e-01,5.541997256355888357e-01,4.194804579269056366e-01,2.910892507716449917e-01,2.795805000412975305e-01,3.878809500658682019e-01,4.259418726974352198e-01
2.869256791491451297e-01,1.763119932785749688e-01,5.880518758000911062e-01,3.531306680269881704e-01,1.000000000000000000e+00,2.594156097590724075e-01,5.006391187070410309e-01,2.719393333390099365e-01,6.952891285692861523e-01,2.599192883653258512e-01,4.854634712165807886e-01,2.812295147542809848e-01,6.684303310893942029e-01,2.885763913676466785e-01,5.636603975661322874e-01,4.101753149420196976e-01,3.180958585319346166e-01,2.241561867629168481e-01,3.080659303302546448e-01,2.556426501587476530e-01,4.854049820321940656e-01,4.030403320145170554e-01,4.962877889151006694e-01,3.648312849186174378e-01,5.901414559244793079e-01,2.910645304432670222e-01,5.354151069053891820e-01,3.648711835587615804e-01,4.829379776312208161e-01,3.750433289542319248e-01,6.878074004175164236e-01,4.084857029245803628e-01,3.824440867770673713e-01,3.680493349264187253e-01,3.237992529090231164e-01,2.214363115297436069e-01,4.782201241315512386e-01,3.660482111925602577e-01,3.985040079131076385e-01,3.699292943980728721e-01,4.425234597277086235e-01,4.386374227632413580e-01,2.368635062692564519e-01,1.710361900753283593e-01,2.100509276674148995e-01,1.504713003327548815e-01,3.590534452846592117e-01,2.089872201925822015e-01,1.136885594697143870e-01,6.982632700955128391e-02,5.309377194939068900e-02,7.198315413651776296e-02,1.762298509166419780e-01,-4.791986177248706846e-02,3.597284960742571647e-01,3.188178225443683567e-01,1.291911607186616018e-01,8.657878057544621253e-02,1.984695521471127860e-03,8.281795533667837828e-02,4.010817385651649358e-02,2.133131956766054771e-01,6.661041288367468283e-02,7.875677598466089557e-02,-8.031505627531855540e-02,3.436654315481584288e-01,2.713482533554626430e-01,1.276687724119667799e-01,1.293688830992550109e-01,5.018300481377099276e-01,2.058306126732469266e-01,5.251247071948986767e-01,2.953010727929483714e-01,2.891373294421224482e-01,2.095548926283457292e-01,5.578951104057362498e-01,3.420472085941288487e-01,2.025955925508042266e-01,2.236753683456694508e-01,3.450086990145606602e-01,1.780413482953860926e-01,3.804882965584411303e-01,2.990457924086791230e-01,5.904709592878401025e-01,1.074538729924967712e-01,2.180644783754036864e-01,2.737594282893048847e-01,5.551239894938407859e-01,3.148869869558527101e-01,3.000719536254796704e-01,1.187554326844795088e-01,1.355486732055174448e-01,-8.380689044439976199e-02,3.727051844937445124e-01,2.859721924761279288e-01,4.021267173264181927e-01,2.762718179586057810e-01,4.460207029675837265e-01,2.874054640838942798e-01,2.279490451874701396e-01,2.588207055341268728e-02,3.914019294147647043e-01,3.213432711583458778e-01,3.775133384840908546e-01,4.045482495626453456e-01,3.844295717717222671e-01,2.202871325585009366e-01,3.122361247367183568e-01,3.348692419964385825e-01,3.969262754552323469e-01,2.976889915640332229e-01,2.488298850031241960e-01,2.158972729293069936e-01,3.855147334300313977e-01,3.173407341314898322e-01
3.567487781736756181e-01,4.345056499886380541e-01,1.977184240170941354e-01,5.028820034088588020e-01,2.594156097590724075e-01,1.000000000000000000e+00,2.502802869652072659e-01,5.975167988259627583e-01,2.432005427146960164e-01,5.987620971060430008e-01,1.816209761602194384e-01,4.764924300111174071e-01,5.816242934038231421e-03,5.738187133535648243e-01,5.376753981116898506e-01,3.736669884091333715e-01,9.207854988860296463e-02,4.298713465619431462e-01,4.303240200808686744e-01,2.818170090686070717e-01,6.156700952588352038e-01,5.628909023944295154e-01,3.958602792911529167e-01,5.085983463335744803e-01,5.102034610281881433e-01,7.344770367649213760e-01,5.340687128624198587e-01,6.917724720737328248e-01,3.606288096278346678e-01,4.144192104135045462e-01,1.775561668120706205e-01,5.032508499132444246e-01,4.314380987154661784e-01,4.304818153465826969e-01,4.718962911405622518e-01,1.980660523212137702e-01,3.057877935293904503e-01,4.288962148958236353e-01,4.049884052260445122e-01,4.258616697833332854e-01,5.762093938825607609e-01,5.318187946069516947e-01,4.405543337520330671e-01,4.781613920663198569e-01,3.765052490957792042e-01,4.831255274030188951e-01,2.979288201563357052e-01,4.278370947697487381e-01,3.812421431956730666e-01,5.355259067150771601e-01,4.835735059662692459e-01,5.407942752260711528e-01,4.199461162299115147e-01,5.476233468624093215e-01,4.474106369791130411e-01,4.546903705496769810e-01,4.608516424289890723e-01,4.336690881116677110e-01,1.381990322063697263e-01,4.629029778167870757e-01,4.833501746114944320e-01,3.990445670144119883e-01,4.806662596624638462e-01,3.780127311841975368e-01,4.729218938356375967e-01,3.409310341566780811e-01,3.314913233830058537e-01,3.094486437545513891e-01,2.277861695321203306e-01,5.293519728799669366e-01,5.896234684317387398e-01,4.286283689302074484e-01,5.814499837257567361e-01,3.479716390332463494e-01,3.059916420610258592e-01,1.513322696913141918e-01,4.740241525918511001e-01,-2.545294146120504197e-01,1.450335335747594823e-01,9.842299216849244303e-02,2.815551824530583835e-01,3.942452962206197675e-01,4.051773468494733743e-01,4.620131620761625535e-01,5.959284613134920860e-01,3.842612219444684896e-01,3.523593525935087012e-01,2.148189326703126567e-01,7.213189079568671502e-01,4.736714228437430285e-01,6.158026685377080423e-01,3.476637960949890416e-01,4.317881693001757171e-01,5.537091011084427361e-01,4.920057446551479585e-01,4.979134547657020904e-01,3.323426115300107675e-01,4.523045679765902993e-01,5.628807770864836524e-01,1.659944343644345344e-01,4.687966575919559897e-01,3.312105540509219792e-01,4.896422067575466608e-01,5.051747557580670289e-01,4.663850746645312184e-01,4.742182839114597592e-01,4.096357422309487850e-01,5.550021175412407359e-01,6.196689285020443583e-01,5.154448099928621296e-01,5.795566288144089473e-01,5.947095489965382731e-01,6.164707113082206202e-01,4.575151077670914224e-01,5.540442300015511190e-01
7.670684687214002206e-01,7.218034509912993890e-01,9.262188300823246401e-01,7.788569836903096455e-01,5.006391187070410309e-01,2.502802869652072659e-01,1.000000000000000000e+00,8.235961338290004319e-01,6.017368151626408812e-01,9.259484270458676405e-03,7.703864593418331408e-01,7.571677000573177052e-01,7.757064152719280736e-01,7.523466001765698463e-01,6.275829651767625972e-01,2.750080515522872471e-01,2.754872220154679918e-01,5.300595307068612927e-01,8.551324137781300960e-01,7.781478465263593769e-01,3.404575588774770289e-01,3.871021630203737018e-01,7.959599336426187444e-01,7.125435808353480782e-01,4.777542476345233990e-01,3.487336531686190400e-01,2.779416118998764840e-01,3.133325978415275603e-01,5.297611082201502120e-01,3.349962181348207779e-01,6.324551490580430091e-01,5.469324284478269682e-01,7.398434134096133485e-01,7.473004202905493276e-01,6.345157645515953071e-01,2.725632326503689140e-01,1.291233534298506513e-01,3.176903999714715265e-01,4.536425179764465576e-01,4.306776931802733244e-01,4.143281682010340750e-01,2.660539916381541858e-01,6.673953686201854474e-01,6.214931979660756056e-01,7.554741429927459562e-01,7.048644294668612309e-01,6.320691368054019987e-01,6.202428217505597807e-01,5.896662655464779412e-01,6.000897858556377695e-01,5.990003071166986048e-01,6.185530589848597938e-01,4.499103150843317689e-01,4.199161377991320609e-01,5.503586994857774251e-01,5.461951292124278545e-01,6.623345756321247224e-01,6.909570657041361752e-01,2.779159525320318846e-01,6.772549424814384711e-01,6.566977327594736291e-01,7.186243915324381781e-01,6.650586714021249346e-01,7.128534051898035573e-01,5.128921814376695698e-01,6.984535127120318210e-01,5.951587492032389681e-01,6.461103816888649209e-01,5.330745724849129674e-01,4.530678901845941464e-01,3.615240968565338053e-01,3.772697349288788859e-01,3.713274039968610385e-01,4.611869132024896123e-01,5.027447078281146453e-01,2.189174586423713598e-01,2.622342696903035564e-01,-1.405850266011686098e-02,2.782011042033236126e-01,3.274225356269283016e-01,4.574194299224964011e-01,3.344610407033073995e-01,1.765891763922660951e-01,5.673077988250888604e-01,3.717574734917640233e-01,2.202761271901779727e-01,8.461456258387148321e-02,2.588286548669133103e-01,3.421702206912850541e-01,3.339492918596319027e-01,3.276128519906429393e-01,1.548992981757512100e-01,2.954413420588419270e-01,4.809400254470352909e-01,3.220748613243223368e-01,4.584544303913811181e-01,4.594746149079664832e-01,4.480651491702162259e-01,4.387546776981849916e-01,8.861750302396180501e-02,2.922451763229829136e-01,3.993281342718726368e-01,3.870735941159046956e-01,5.772114232549527824e-01,5.691383501920755927e-01,4.736462417791333368e-01,4.490306789334911897e-01,3.878204129916707488e-01,4.380999197257955946e-01,5.782213589256574027e-01,4.695232901514545532e-01,3.159287089650729130e-01,3.086695386517636641e-01,4.152412734533525440e-01,4.295309247438541811e-01
8.060621581853979478e-01,8.454240004219281124e-01,7.338585297469379931e-01,8.955771106570581397e-01,2.719393333390099921e-01,5.975167988259627583e-01,8.235961338290005429e-01,9.999999999999997780e-01,4.044300564406679288e-01,1.977866542514437886e-01,6.497934903340205626e-01,8.451120785920170908e-01,4.678877721222080566e-01,8.611068734304121453e-01,6.661216869711770183e-01,2.849974660993349618e-01,2.074181436952088897e-01,6.458659254983202258e-01,9.241857595232471079e-01,8.122145271821885615e-01,4.519413854089697757e-01,5.155874779671958397e-01,7.761525176604250342e-01,8.138984061025773542e-01,4.563446038080425371e-01,5.394446818184316372e-01,2.925725973637973154e-01,4.846040122862746435e-01,5.134430759057946325e-01,3.672054992825365405e-01,3.768057669264193721e-01,5.704937509443245292e-01,7.927362603912182504e-01,8.059052857168074180e-01,7.445157958529764475e-01,3.077381741868353004e-01,7.738175982140067799e-02,3.499878168111062449e-01,5.005860018469852069e-01,4.934928540096937821e-01,5.089229522199982814e-01,3.408840627286154334e-01,7.814237796029117611e-01,7.732863071195738014e-01,8.592547374951299277e-01,8.729497123260484548e-01,6.121997985215130722e-01,7.260918966396836538e-01,7.346810332662220278e-01,8.309237266592952587e-01,7.910260488460446604e-01,8.392998119528479739e-01,5.824231482716205610e-01,6.795257793613794783e-01,6.173407514338232760e-01,6.277363234250628032e-01,8.343517462043474886e-01,8.542815538281752774e-01,3.138577637737629544e-01,8.538339968192999452e-01,8.654216060316821668e-01,7.828991672279389524e-01,8.612400274458310578e-01,8.443142165872342675e-01,7.622273396283206770e-01,7.341886365632690481e-01,6.640063748624007722e-01,7.478602425030566048e-01,5.693494699595174069e-01,5.286831735944867994e-01,5.753837303609309339e-01,3.850421932537435032e-01,5.264968325735172039e-01,4.959911527289891375e-01,5.192547885401638252e-01,6.693722050297985782e-02,3.538826486553680040e-01,-1.696945348178462154e-01,2.673618553467445036e-01,1.905133188194353677e-01,5.114668168547403804e-01,3.929973138721055692e-01,2.634058332818622339e-01,5.210807649625092131e-01,5.948758385525891867e-01,3.161183945727966127e-01,1.610203240671812808e-01,1.559922839666839645e-01,5.770968947486208034e-01,4.388442946708129844e-01,5.679966899423612992e-01,2.479595553781480943e-01,5.032868942322555883e-01,6.254381342529296006e-01,4.780788799929168720e-01,5.473884294665796180e-01,5.181256371064769661e-01,4.868070745757336892e-01,5.951610765009002213e-01,6.486211381916889840e-02,5.005971555027322051e-01,4.107806669124692278e-01,4.781264974526330258e-01,6.654663705504728632e-01,6.433366767385924057e-01,5.510854012128950652e-01,5.575551854062994472e-01,5.743614526630833605e-01,6.312276057206311908e-01,6.689190472056157910e-01,6.342329781198973171e-01,5.122284320454477680e-01,5.145163651636915914e-01,5.020510475090943503e-01,5.915518493529788868e-01
4.290851830476983264e-01,3.517006837562683397e-01,5.420664046220365906e-01,3.850823887990357797e-01,6.952891285692860412e-01,2.432005427146960164e-01,6.017368151626408812e-01,4.044300564406679288e-01,1.000000000000000000e+00,2.479982207679191919e-01,5.734152396923812844e-01,4.857515423685721534e-01,7.516399491683339873e-01,5.625305902300360428e-01,7.673907162523948555e-01,5.977750925737229659e-01,3.572948509348823354e-01,3.574852866808029828e-01,4.156448718425214683e-01,3.277710139398347655e-01,5.548222827330420159e-01,4.055239826719311269e-01,4.646888372171949499e-01,3.938250977831623256e-01,3.643415471168622854e-01,2.822920559492442805e-01,3.208783874572052608e-01,2.879908965747590699e-01,5.752272723667107845e-01,4.853541505232520925e-01,6.637285937408174963e-01,5.961402808466048642e-01,4.683515658223369460e-01,4.553493005895217216e-01,4.363833358398486184e-01,2.215640958189200871e-01,3.433283216848782016e-01,3.603069893087017528e-01,3.383139517246571137e-01,3.436327020086722417e-01,4.719787761740088516e-01,4.599238857471261710e-01,4.011478653249433979e-01,3.173048703875332999e-01,2.963703962117866242e-01,2.802469586375985755e-01,4.661902050144627885e-01,3.545536879570932443e-01,2.343165401945432602e-01,2.204970597925439424e-01,2.400648637171818311e-01,2.199057740595939670e-01,3.255696360057500072e-01,1.396733532608750994e-01,4.038270835588038676e-01,4.187289250097049331e-01,2.846489924583217035e-01,2.656416767191256967e-01,7.477326573063888815e-02,2.481343130622712945e-01,2.194336525886880496e-01,3.816830891388901525e-01,2.421227689714570697e-01,2.604923025920721780e-01,1.318832474096368057e-01,4.274047591197316365e-01,3.037833959152035357e-01,2.227372962904010656e-01,2.194349457342963106e-01,4.492208814114166948e-01,2.970068028700111884e-01,4.005356982712052760e-01,3.232641921145295028e-01,2.043497454097567834e-01,2.308527503399011860e-01,4.926519493463047961e-01,4.082996498602993740e-01,1.702136870601725915e-01,2.754786591773936699e-01,4.924406722591498364e-01,3.335155313579382108e-01,3.791386598075575098e-01,3.508250614895510600e-01,7.193062537071541751e-01,3.631184030738058843e-01,2.641022555693832707e-01,2.604087461444259954e-01,5.848876431061572623e-01,4.949487544028741692e-01,3.165903306039677956e-01,2.638169051118262609e-01,1.706801611083949011e-01,1.362924938872728253e-01,4.245409527092763313e-01,3.642878497148432926e-01,4.836237862917654451e-01,3.539987981300851128e-01,4.675274155518265307e-01,3.705482245710833289e-01,2.270349988365815419e-01,2.093950022674647415e-01,4.343273308321290438e-01,4.214060708266733624e-01,4.751207667185996519e-01,4.784044453987920664e-01,4.946084226636898729e-01,3.456136633688888238e-01,3.242324968793152684e-01,4.265232126841079219e-01,4.861162381214552686e-01,3.878806751234040173e-01,3.066568297033714363e-01,3.137911393515713243e-01,4.308287237702396189e-01,4.002716711009421946e-01
1.827641921365931177e-01,3.137613432504430255e-01,-1.041911169289913702e-01,1.537484543542105408e-03,2.599192883653258512e-01,5.987620971060430008e-01,9.259484270458676405e-03,1.977866542514437886e-01,2.479982207679191919e-01,9.999999999999997780e-01,1.337614368141619714e-01,4.002682371304178144e-01,-1.885693945951517556e-02,3.870342103116343191e-01,3.561597772764815706e-01,6.096986984845903512e-01,4.306260337880405409e-01,4.117205548218274003e-01,4.004096422916835624e-02,5.244251378333372043e-02,3.722565646752658552e-01,4.111885097069749584e-01,-1.007961075114836846e-01,-2.249729934730009678e-02,1.029935074984886095e-01,2.375886127822688376e-01,7.162445511733331327e-02,2.333077785884326849e-01,4.718282986265599499e-01,6.110468159384785380e-01,1.188277987445782516e-02,3.159061124515414876e-01,2.667437252419938010e-01,2.786161407143588620e-01,3.635328687178960849e-01,3.985691397819772774e-01,2.379240173826938920e-01,3.734060948652016543e-01,1.352826933338396320e-01,1.191336352145014044e-01,4.260829417979818401e-01,5.349220116190518404e-01,3.631025519106780841e-01,4.133293115767727177e-01,1.340117167593004310e-01,1.892518429186656470e-01,2.862062781919382792e-01,4.128210999376564216e-01,1.054985912525988195e-01,1.789992667023787565e-01,2.434992116013687258e-01,2.661292078869523237e-01,3.732946644838384120e-01,2.971013851055279709e-01,3.110231240083131676e-01,3.738463472329157100e-01,2.915256909127994511e-01,1.677544610748535892e-01,-5.519559019026619960e-03,1.117418508134270932e-01,1.426840164463200333e-01,3.622956859076232328e-01,1.585927288471957464e-01,1.126612928796969920e-01,1.617726903823198392e-01,2.319288493023043407e-01,3.386188102503449038e-01,7.569293456798865949e-02,8.904070867058140387e-04,4.976616640227480848e-01,6.149122691866032442e-01,4.515751409497331115e-01,5.155959946839326902e-01,1.777355881818037664e-01,1.904862170077633865e-01,3.436495857940675136e-01,6.242913555165675588e-01,1.149375832126441760e-01,4.245344206152591449e-01,5.540055048996292975e-01,5.435682609100971341e-01,4.492990784959733919e-01,5.544730868572439464e-01,4.380196395307544011e-01,6.802264726749529533e-01,2.321590140410358938e-01,3.764845871970220470e-01,8.881232645978037743e-02,5.090915732017519124e-01,5.301210568041891946e-01,5.473224726924310612e-01,5.513068648359763513e-01,4.067259415605939399e-01,9.724251837956832123e-02,1.576402774109449678e-01,1.667434375588770501e-01,1.278358695754580054e-01,4.494317534225690802e-01,5.268882279744000474e-01,4.218502700778282710e-01,4.870102164662075128e-01,3.963177998507853017e-01,5.502192054017410738e-01,2.474205990678452483e-01,3.561003573540538758e-01,3.368917768288413050e-01,2.887010203367154637e-01,1.458198006997193930e-01,1.862709392339056691e-01,3.453025866450891157e-01,5.863519582930996066e-01,6.409324531964859517e-01,5.877553269420270343e-01,2.429108499730571191e-01,4.143185063218855491e-01
