1.000000000000000000e+00,9.327891976516778927e-01,7.737032965002604845e-01,8.542632057719969918e-01,4.471673906112868524e-01,2.839615802536925582e-01,8.252389708410049485e-01,8.384873907898949819e-01,5.704566989608997885e-01,4.165071934307110202e-01,9.086978030471051238e-01,8.742648461543676142e-01,8.667749088831656623e-01,8.401855246617969675e-01,7.210951634641628027e-01,4.770571321620989402e-01,8.460537917066325297e-01,8.125787240446903370e-01,9.376815374047587914e-01,9.127254368493459280e-01,2.238119366303408520e-01,2.583315743609871928e-01,6.745838375100003947e-01,6.207372381263585037e-01,5.313044855247330833e-01,3.070563547135915505e-01,4.023945014948349663e-01,1.626259207451433708e-01,7.604192053468449286e-01,7.479141395504086409e-01,7.207678939284317687e-01,6.014594167820793702e-01,9.281291025922147053e-01,9.089827275280354391e-01,7.766407338463521270e-01,6.811860881502153076e-01,7.392365510269895967e-01,7.918902683421324973e-01,8.174535534367574074e-01,7.185261412956162053e-01,6.148197828523735975e-01,6.033098974306844164e-01,8.228464018900315535e-01,8.230164718984407379e-01,7.615449026633466234e-01,6.333985603819207721e-01,8.310679928509770997e-01,8.025309162941032248e-01,2.175651630316633445e-01,2.005951589465317098e-01,2.436470451373865254e-01,1.467537085768005345e-01,3.200644663084588060e-01,3.959449620341897180e-01,8.372150325373445279e-01,8.440472240247878233e-01,9.696522809964099876e-01,9.334571378022431531e-01,3.540222379343800352e-01,6.158624540436254124e-02,8.437755163908808864e-01,6.394698342636359056e-01,7.642885986046659141e-01,7.483737781069903505e-01,4.940123039915903513e-01,4.248743069695216645e-01,8.384481924632941618e-01,8.498323502190372469e-01,7.515651602765761607e-01,9.001332363742607923e-01,4.059643566869750031e-01,3.460371296783246731e-01,6.327689547049645258e-01,5.625958097698363636e-01,5.665364645192714210e-01,6.698462112030012516e-01,5.675002380745838293e-01,4.737605870365314553e-01,7.174136950694116610e-01,7.590756494174097924e-01,8.078076404231989693e-01,7.883238560705131404e-01,5.994599226818850823e-01,6.526944932116891529e-01,7.597718942133784292e-01,7.764749965365317363e-01,3.893887069193873174e-01,3.660220768767650235e-01,8.204603608362830425e-01,8.053984340973575629e-01,5.779143690130803535e-01,6.594678678599076305e-01,2.997387992580662908e-01,5.895804597363175636e-01,7.777553510368435674e-01,8.235736372796749194e-01,8.227007190855044616e-01,8.359611871703703789e-01,8.023011380416193994e-01,8.240698695595219947e-01,6.832864851272300033e-01,5.087882010553796963e-01,5.212601167081837295e-01,6.403171841011836563e-01,5.630890540439975611e-01,7.012958842383416602e-01,6.181602477098356863e-01,2.624570984164666942e-01,7.653158499674272974e-01,7.676560071463931489e-01,7.937362078984835367e-01,8.194000898961030233e-01,2.115611494876111498e-01,7.500059738939347520e-01,5.474856942452547282e-01,7.595990162159304004e-01
9.327891976516778927e-01,1.000000000000000000e+00,7.527432453485933816e-01,8.326222292408826942e-01,4.941277309173759402e-01,3.343467532112667229e-01,8.199786915269086096e-01,8.418331396786968845e-01,6.579522350273435682e-01,4.941421652659526154e-01,8.865052591511575208e-01,8.740221196418062055e-01,8.517812508636758428e-01,8.049278283227303543e-01,7.154893813847942319e-01,4.782224070236021918e-01,8.390884761712678053e-01,8.384452486741872379e-01,8.323825164360056927e-01,8.886663247246523456e-01,2.204588388302161361e-01,2.794029593237978282e-01,6.831686943430695935e-01,6.365573521081319130e-01,5.933762134476933126e-01,3.402155685043308786e-01,4.849201484094337600e-01,1.907525399932809562e-01,7.592631761089277953e-01,7.520106461269172593e-01,6.860414442319077155e-01,5.544257646286337993e-01,8.593303661525958370e-01,8.886016169038586376e-01,6.871776789802560570e-01,5.694486252305556162e-01,7.460380546412834768e-01,7.997522123104425784e-01,8.065959427909751289e-01,6.824487081715466807e-01,5.884418611302690838e-01,5.780988422723865039e-01,7.465812128514005552e-01,7.544043284283437067e-01,6.665219580014061229e-01,5.142874193341314681e-01,7.942122581141247695e-01,7.811480014361374957e-01,2.110109521123306187e-01,1.717939607265537572e-01,2.245790262355400746e-01,1.721706355223052987e-01,2.492518999357340725e-01,4.083323563405789614e-01,7.891994678997189538e-01,8.016727386130967359e-01,9.220197500135771662e-01,9.318885950847770605e-01,2.967927578832683655e-01,5.202477121169982177e-02,7.604139816413379993e-01,5.927314210331382505e-01,7.280403497000583757e-01,7.340760218311757068e-01,4.649867868643920987e-01,3.737321995366100214e-01,7.093977845085640555e-01,7.364722888690933278e-01,5.904142969200467661e-01,8.266786686060022538e-01,3.572300260596105170e-01,2.992236057815495509e-01,5.853702048365254651e-01,5.164626693699515547e-01,5.396878718829970500e-01,6.827075120206383962e-01,4.743800374383125296e-01,3.819105846351154021e-01,7.207027473442669807e-01,7.908721600668645602e-01,8.248984944822511656e-01,7.996686811591214861e-01,5.667468070757419873e-01,6.385099345891349643e-01,7.482751413979219501e-01,7.506330086335596397e-01,3.441643456204713791e-01,2.834397194909881734e-01,7.627645784050680611e-01,7.123267952627607702e-01,5.756555436969555961e-01,5.990566063662488006e-01,2.772054666653061550e-01,5.051577495062266054e-01,8.223486484514330730e-01,8.307054708688279554e-01,8.388859816489231402e-01,8.387821603935151638e-01,8.118505357357949093e-01,8.135623844431961738e-01,6.480397425323466409e-01,4.399917903096502436e-01,4.145838363884520872e-01,5.990495807055971067e-01,4.974987187725920523e-01,6.240049053328892148e-01,5.990749504673514858e-01,2.828980702507006839e-01,7.159340590019582784e-01,7.946000587452916042e-01,8.094907040580329172e-01,8.048521291847287040e-01,2.541588816648033267e-01,7.209453266941840965e-01,4.791704599767319106e-01,6.636793702222879565e-01
7.737032965002605955e-01,7.527432453485933816e-01,9.999999999999997780e-01,8.993936527956446492e-01,2.168111573458165742e-01,2.270447005201355409e-02,8.838271477957434508e-01,8.525336762879952568e-01,6.067647046320950865e-01,2.991658286153747182e-01,7.208336670840859162e-01,6.462214270252366610e-01,7.179862406637436134e-01,6.485326025478224121e-01,6.737211418339380531e-01,5.613760067283718458e-01,6.975695318557696423e-01,5.977616160943213242e-01,7.166085502494831116e-01,7.958050144026664885e-01,5.372884236143707914e-01,4.490042961083911544e-01,9.054531220730274166e-01,8.530021330215028508e-01,3.879237901762191965e-01,-3.290244840077336669e-02,3.695185643179046964e-01,9.259562717097177820e-02,7.072604125745546311e-01,7.611650928126791893e-01,7.709203265996120713e-01,7.609237642208753760e-01,7.197585625893641037e-01,7.911341136768604843e-01,6.119855989342801728e-01,5.488719094011236255e-01,7.063737042541815558e-01,6.707855682339217696e-01,7.176939037168810209e-01,7.060172056579462341e-01,7.320758528073604277e-01,6.598447627032653084e-01,7.457141468936907547e-01,7.038159219725028670e-01,6.754247512211526416e-01,6.180431585367289760e-01,7.281763621974823852e-01,7.026345584610818040e-01,4.889687496555830126e-01,4.491931225773850289e-01,5.020310365547095977e-01,4.183994950013806280e-01,3.449252048832304740e-01,3.614528737083697041e-01,6.703231220824779069e-01,6.928453040959932085e-01,7.501640949125827351e-01,7.222993700642994508e-01,5.417228363390805823e-01,3.209435777925795374e-01,7.916769787922509627e-01,6.559659336455204715e-01,7.285953925385192376e-01,6.586254942885751973e-01,6.819748508011673760e-01,5.442952851942374215e-01,6.906597213653317135e-01,6.745678967068107212e-01,5.456210971926894748e-01,7.678520679552457429e-01,7.165673830996396321e-01,6.796723350292447341e-01,7.240230361825806815e-01,7.472505711852550636e-01,7.040334727977013429e-01,7.453149065308560806e-01,6.156626170592652825e-01,6.068647356388043868e-01,6.475309333176542115e-01,6.534603933001777998e-01,6.251973486797793855e-01,6.647385626023105676e-01,2.657012711006915273e-01,6.358645362585333416e-01,6.407532928296629793e-01,6.316869585544361287e-01,5.972156296262554065e-02,2.831842134435855196e-01,6.424846591181651023e-01,5.003970876875147855e-01,3.715982011101077731e-01,3.979735580392557148e-01,2.510831763294958385e-01,4.343143504715980541e-01,6.862786505207999488e-01,6.816065105880926289e-01,7.037404854441289270e-01,7.833131204794508973e-01,6.524919646776696780e-01,6.639018671995259302e-01,3.959651545408844897e-01,3.467392682502003498e-01,3.564218140083927899e-01,4.937566784065357539e-01,4.893231353733336619e-01,6.463032455856309033e-01,7.909104152376287278e-01,4.994414606555945824e-01,5.536059159397702656e-01,6.787283906901445674e-01,7.448030422616593871e-01,6.803702443389989529e-01,1.276388313070225822e-01,4.838028080743146941e-01,1.886174833273761564e-01,6.229920618498917539e-01
8.542632057719971028e-01,8.326222292408826942e-01,8.993936527956446492e-01,9.999999999999997780e-01,3.492985693051335327e-01,1.440037397146883280e-01,8.682052679387181060e-01,9.020835009383284531e-01,6.150279224783549159e-01,4.068697209414787186e-01,7.537805130072657844e-01,7.073664766718743557e-01,7.427961141783704369e-01,7.254130309167572399e-01,6.923701197854995604e-01,5.693232707211079990e-01,7.224362623024166430e-01,6.609720281265258901e-01,8.135440467597843117e-01,8.998517578658811189e-01,4.648773921764318140e-01,4.175967319359709107e-01,8.398226465032674337e-01,8.364948143361385924e-01,4.860111094932475506e-01,1.079096397054917500e-01,4.418972302854355938e-01,1.273682581746383158e-01,6.908327976011098270e-01,7.864457656145621423e-01,7.747416045590210798e-01,7.432786641979406417e-01,8.239361594510666853e-01,8.397480168837572201e-01,7.821514023600097953e-01,6.975781373383358464e-01,7.562568567288214805e-01,7.757514734750671215e-01,7.936631755912781916e-01,7.598898799313795749e-01,6.924329325112236200e-01,6.737148642426270539e-01,8.535176974548009943e-01,8.301530428010371887e-01,8.044135102077767385e-01,7.198244516076200972e-01,8.448261892293579267e-01,8.345248982324290354e-01,4.491187279002598620e-01,4.096297040758539176e-01,4.673397292005674331e-01,3.952628639004985844e-01,4.122542192649962245e-01,4.809385570488746153e-01,7.917556477833038731e-01,8.163151250204907505e-01,8.345083626014891953e-01,8.462902754443176745e-01,5.382272801808327678e-01,2.483987507137603856e-01,8.801275552940324154e-01,7.844335333649472553e-01,7.756458654782778517e-01,7.528409674277588559e-01,6.694867199139644676e-01,5.965733918672923020e-01,8.392290427158249910e-01,8.387275661460726894e-01,6.837749113132154388e-01,8.832265822073218642e-01,5.933517992451824430e-01,5.855635266063349276e-01,6.480317416241149209e-01,7.004624697904128228e-01,6.333803813327870680e-01,7.619435806192657035e-01,5.849325909978171367e-01,5.910535596132939773e-01,6.363519081531018307e-01,6.673308839169890261e-01,6.765429745422510965e-01,7.366769889749370526e-01,4.126403363110002775e-01,7.425001056159050705e-01,6.927399241298093369e-01,7.833838503531932451e-01,1.996028203276895563e-01,3.865822915116346459e-01,7.684186084305604236e-01,6.560785965410209641e-01,5.523112533060463569e-01,5.852890380107440560e-01,3.769286071684156414e-01,6.011471430123281889e-01,7.849905993343671007e-01,7.938235846675402163e-01,8.052823447243807609e-01,8.606032032374777430e-01,7.791638102763267515e-01,7.959459669837030127e-01,5.698019337664952388e-01,5.074965226766121607e-01,4.655651864925744454e-01,6.583010268000974996e-01,5.758167828360467588e-01,7.389926242177505822e-01,8.277859798666331592e-01,4.057461171011748080e-01,6.540975666141864986e-01,7.434887879947100764e-01,8.304180612932527961e-01,8.074095510413420440e-01,1.894579944219671741e-01,6.096868877981567181e-01,3.233379783346529979e-01,7.009453681153083870e-01
4.471673906112868524e-01,4.941277309173758847e-01,2.168111573458165742e-01,3.492985693051335327e-01,1.000000000000000000e+00,8.321513550863007813e-01,4.197178203263890461e-01,3.298120269918320413e-01,6.942780178331027230e-01,7.883059919191651721e-01,5.163125282504837932e-01,5.323544999260426680e-01,5.023092155825209515e-01,4.699215747587198178e-01,5.425678630688171022e-01,3.080939568583420662e-01,4.974174377121259871e-01,5.868625110120085919e-01,3.491730370591221710e-01,3.289573505295491640e-01,7.425601830466876940e-02,3.134530048918026668e-01,3.191171324939592324e-01,3.588846915783888702e-01,8.565564440970436788e-01,8.383905381565500692e-01,7.953904735422526739e-01,5.522310339017248992e-01,4.812332350389640356e-01,4.107794060305396955e-01,4.954088772567625254e-01,3.369143446819577448e-01,4.338197471638978175e-01,4.101858946252966431e-01,4.909483012200629992e-01,3.784406841981348135e-01,4.216271697699066623e-01,4.434291486202888710e-01,3.969619335666897952e-01,3.046730149058119452e-01,2.145677981957996305e-01,2.795814399622249535e-01,4.353772903955168694e-01,4.085501108224153244e-01,1.913740873691212041e-01,5.984538447339574074e-02,5.170767322754274975e-01,4.888424598739036786e-01,-2.115193977442310358e-01,-3.019825985561383486e-01,-1.722606895645461267e-01,-1.190841995009047083e-01,-5.949561163230449035e-02,3.236645775728406171e-01,4.515908470014497467e-01,4.745081028578754800e-01,4.358516062265808677e-01,4.512164248983744352e-01,-3.513622173384627345e-01,-5.165949688677741181e-01,2.325734771519136490e-01,1.694205263174397846e-01,4.422392833612584506e-01,4.051076410661811900e-01,3.521323350585211717e-03,3.306903373119291639e-02,2.938266934847729717e-01,3.105931677525810564e-01,2.467274630915807787e-01,2.750966080052533180e-01,1.577033621260044427e-01,1.322295011787377739e-01,3.710362399395305544e-01,1.834779152330762719e-01,2.529974851384362289e-01,3.602933586231544250e-01,2.221040436285313391e-01,1.097679058822844250e-01,4.380229642188180894e-01,4.390699940311655891e-01,6.493685764315977327e-01,5.256727113389257910e-01,7.521348932293374645e-01,3.817272353543159635e-01,5.047491748774268761e-01,4.661228536054040084e-01,5.549562667238868707e-01,8.930603843769452377e-02,3.738288299914966362e-01,4.528852700508721463e-01,4.766938333357442770e-01,3.854908668926728121e-01,8.482548446878737658e-02,4.078304195160328272e-01,4.344794968592853301e-01,4.503611805166131132e-01,4.583248968728743655e-01,4.265728895125976972e-01,6.001591832763125689e-01,4.858418167708897228e-01,4.441702229229544385e-01,4.275563391548616865e-01,2.805575134509528112e-01,5.010589592993546226e-01,3.399142640092143175e-01,2.463005298020285172e-01,3.281774965869750926e-01,9.515657623253837016e-02,1.982232032622675277e-01,3.112897235511903893e-01,4.066021545065269804e-01,5.183471683891777149e-01,5.684099472246594287e-01,4.726393781194456745e-01,2.804437032962376897e-01,2.168809862288330614e-01
2.839615802536926137e-01,3.343467532112666674e-01,2.270447005201355756e-02,1.440037397146883280e-01,8.321513550863007813e-01,1.000000000000000000e+00,2.813174517759977622e-01,1.783274800708953001e-01,5.167113528849045512e-01,8.448240719028279333e-01,3.704882323945809519e-01,3.678428060072359562e-01,3.726705658646837227e-01,3.205012439053601669e-01,3.400122169179324860e-01,2.164985708139055276e-01,3.233596759196374348e-01,4.055561608840206889e-01,1.467605698350215315e-01,1.120820384794955771e-01,-1.088694914293007882e-01,1.362875932803302714e-01,1.024244638287200304e-01,1.641736376736413483e-01,7.678862565641915161e-01,9.426393688504912660e-01,6.620461228393519360e-01,5.766297717120433264e-01,2.772042374497305506e-01,2.206517403567172519e-01,3.149628991137276013e-01,1.373694294331197219e-01,2.822469652410550811e-01,2.787343809496224400e-01,3.059281381794588528e-01,2.041663554521815083e-01,2.787120929777333056e-01,3.232074921944112500e-01,2.179038800089056205e-01,8.883103976400111290e-02,4.168873901883312499e-02,8.186392826860382221e-02,3.016893372948312724e-01,2.813140177584549928e-01,6.124246054183021121e-02,-3.439793334223263666e-02,3.699869828871352184e-01,3.405567261391329037e-01,-2.453959685160087834e-01,-3.171922272478751026e-01,-1.857104945741251956e-01,-1.923343586727313537e-01,-1.570828953357629731e-01,1.917192240108796519e-01,2.780538732058588369e-01,2.848177887673372100e-01,3.143017883646587185e-01,3.028031858605902960e-01,-4.350978306683778163e-01,-5.386983948516119725e-01,1.221729975636593052e-01,6.194462056103863107e-02,2.847506098375376382e-01,2.570244384448261421e-01,-6.668730794669371076e-02,-9.664667302852698871e-02,1.346615611533765189e-01,1.753299455322107070e-01,6.314365815463741927e-02,8.677412146439586471e-02,-7.304810948226767020e-02,-1.194013465141219310e-01,1.663647227122694860e-01,-4.766587807419821188e-02,5.032353538204414195e-02,1.474222870474753699e-01,5.580671043556426070e-02,-3.373015567327610625e-02,3.386467778077264512e-01,2.951509591037661528e-01,4.462281152019922370e-01,3.231486234140740765e-01,5.049992467130129947e-01,2.393412397140493586e-01,3.022355153685628015e-01,3.015681641784507261e-01,3.597274769288952290e-01,-1.315107371616787597e-02,2.249327843600572585e-01,2.485613615537910215e-01,3.623206235766647243e-01,2.095126583289342870e-01,-1.556806524565900948e-02,1.961621710387729534e-01,3.404322628055936328e-01,3.408778532033497899e-01,3.021366284118029433e-01,2.582931535373869103e-01,4.723081919312000498e-01,3.363896296518082418e-01,3.259991860867249014e-01,2.157844638942864324e-01,1.596853468899213369e-01,3.392579813699866942e-01,1.359447473767212144e-01,9.081876673592258198e-02,1.081459521417224290e-01,-1.604721954318798216e-01,7.334036087629006162e-02,1.970600152175197295e-01,2.685927115717848257e-01,3.746801152856983341e-01,5.545242803669394593e-01,3.397848362449982229e-01,1.391386460234529110e-01,2.442061010670596582e-02
8.252389708410049485e-01,8.199786915269086096e-01,8.838271477957434508e-01,8.682052679387181060e-01,4.197178203263890461e-01,2.813174517759977622e-01,1.000000000000000000e+00,9.338035583592406708e-01,7.056723959137185531e-01,4.639203390531459470e-01,8.467509976568042829e-01,7.528137995607740995e-01,8.568629330316491766e-01,7.696819980815754469e-01,7.246889493929820070e-01,5.561521376926087390e-01,7.539230890658337181e-01,7.299187482993266807e-01,7.383363847398498603e-01,7.481680313483940470e-01,3.313435535826580458e-01,3.636071000680294318e-01,8.560101184527961760e-01,7.845337802279936934e-01,5.755198633057222457e-01,2.491152044166457524e-01,4.864054506686739110e-01,2.300225480282330204e-01,7.511738494288329182e-01,7.628706547478862898e-01,7.748229623774873787e-01,6.678150333695794805e-01,8.209031412321705634e-01,8.627190124766048740e-01,7.400984969219915888e-01,5.915257189258836812e-01,7.439912530829743131e-01,7.379552947161266419e-01,7.759637429469617986e-01,6.722376488090362479e-01,6.878047819677037822e-01,6.127359070682407705e-01,8.048497859484810002e-01,7.781771537997207444e-01,7.192386833062021090e-01,6.071418303205564637e-01,8.066426580963164117e-01,7.687340715735867525e-01,3.185727843362846645e-01,2.755496915283683901e-01,3.247491754025101374e-01,2.528489915336885052e-01,2.795844785244943065e-01,3.520650982560844522e-01,7.613471716660021871e-01,7.627339998213332750e-01,8.154071166727574482e-01,8.229800926388056714e-01,3.271564936147637881e-01,5.089006869003893929e-02,8.069155424119905939e-01,6.722074141699551086e-01,8.605761684053189198e-01,7.084313622011541023e-01,6.467393034395089169e-01,5.170923143740785433e-01,7.451857632206156934e-01,7.538513329978985267e-01,5.680479013854428105e-01,7.348139652550803591e-01,5.975214697737541991e-01,5.155750660716064138e-01,7.351630401798106007e-01,6.492737633065613911e-01,6.769734866262790973e-01,7.443430605224304886e-01,6.033974470421863412e-01,5.149554148734143411e-01,6.665119562524320918e-01,7.740317380397386815e-01,7.680816043589687725e-01,7.742875110212623646e-01,4.737222849382418111e-01,6.472917354518834543e-01,7.602035590019537992e-01,7.580202829759639105e-01,2.728129612174097218e-01,3.089434429056746034e-01,7.653613380859739523e-01,6.625099152448682416e-01,4.935399066776144372e-01,5.223685894589817913e-01,2.567246978709253891e-01,4.931995293925960366e-01,7.695891810515294029e-01,7.788678460919671309e-01,8.100417260497333460e-01,8.395000591091991149e-01,7.711298315812257220e-01,7.777409695769835762e-01,5.851124146689703487e-01,3.981557484158216309e-01,4.658977312773416313e-01,5.830721031668406606e-01,5.319945945195669879e-01,6.860259723604896775e-01,7.219050438539034165e-01,3.579263208078774516e-01,6.800628219950761721e-01,7.579398037831603929e-01,8.128669734425784110e-01,8.110001156426482893e-01,2.741877698130725793e-01,6.859618585410276470e-01,3.929695942907846518e-01,6.994267926829452753e-01
8.384873907898949819e-01,8.418331396786969956e-01,8.525336762879953678e-01,9.020835009383284531e-01,3.298120269918320413e-01,1.783274800708953001e-01,9.338035583592405597e-01,9.999999999999997780e-01,6.541698845149338526e-01,3.976290136604008763e-01,8.413506670986700131e-01,7.870881011893046120e-01,8.722522954417768482e-01,8.376329005211136103e-01,7.273383437076952340e-01,5.776092012414146826e-01,7.656864723987786281e-01,7.495595750177400651e-01,7.731949609828397962e-01,7.957805100205410653e-01,3.118658730372937393e-01,3.139712463454740754e-01,8.326202532641132636e-01,7.974452220868454289e-01,4.784962785635981097e-01,1.404323200457285870e-01,3.971581218456305962e-01,1.388558892842235437e-01,7.574283657447605789e-01,8.144582134265647699e-01,7.566125514901176352e-01,6.639739395443935432e-01,8.571261389095713445e-01,8.990643596917198277e-01,7.654028042594345216e-01,6.493129710197682591e-01,7.850700975622582067e-01,8.184031664753732560e-01,8.457591946438620667e-01,7.287015155122713583e-01,6.992685579468375101e-01,6.486001888718299080e-01,8.222077802393683577e-01,8.328400242960999345e-01,8.047280648151572402e-01,7.047822404902627236e-01,8.308573787813261502e-01,8.242648896764633859e-01,3.890209602059693239e-01,3.749855885692482405e-01,3.969350739156520813e-01,3.187633694247991034e-01,3.814985557235800462e-01,4.309554206730212833e-01,8.422861410010583638e-01,8.242811386951338637e-01,8.395432036424009814e-01,8.865220776005162673e-01,4.549212239694493398e-01,1.634321456765207570e-01,8.487824770993628309e-01,7.796410895469049196e-01,8.340460405841961800e-01,8.073041942630699852e-01,6.806283157190174959e-01,5.949515247048482447e-01,8.065331549604558559e-01,8.334509734428713346e-01,5.950098915044533809e-01,7.819368483617417098e-01,5.239551719825881193e-01,4.802669688117721658e-01,6.845337679402541120e-01,6.526955860340932780e-01,6.532959734256043038e-01,7.596903068999067976e-01,5.777584110527294037e-01,5.196829344886244595e-01,6.661273238781003636e-01,8.104715438833053343e-01,7.672231906462404494e-01,8.175576709135650155e-01,4.435587525747218818e-01,6.985904691780085995e-01,7.698820829974378777e-01,8.200407097297447434e-01,2.403213596996651436e-01,3.727578401224181381e-01,8.474812882068971653e-01,7.229154940414398434e-01,5.585212751115610219e-01,6.011316734113354432e-01,3.473998294259082464e-01,5.097364927265349843e-01,8.343431996968654341e-01,8.481474971151592435e-01,8.709498897691787533e-01,8.877830277507006151e-01,7.945127481447171736e-01,8.240306305759852457e-01,6.411791966813444876e-01,4.089049627765745654e-01,4.663174748093191768e-01,5.814495286615368741e-01,5.275389846465037280e-01,7.066787722549080497e-01,7.429033679708492155e-01,3.626253779490296036e-01,7.691971190107902423e-01,8.239908139929641440e-01,8.618017237972914746e-01,8.248045398923913307e-01,1.613216916191973493e-01,7.039958307527275361e-01,4.505067697218159140e-01,7.349245948362008729e-01
5.704566989608997885e-01,6.579522350273435682e-01,6.067647046320950865e-01,6.150279224783549159e-01,6.942780178331027230e-01,5.167113528849044402e-01,7.056723959137186641e-01,6.541698845149338526e-01,1.000000000000000000e+00,7.769928892812140164e-01,6.086088638442573862e-01,6.391933490012533525e-01,6.794489815658861787e-01,6.227765254693528041e-01,7.787282611317203340e-01,6.847937060549458277e-01,6.092356814816374255e-01,6.850332725511087961e-01,4.731376239740193723e-01,5.074265475451111840e-01,4.155810473217818601e-01,5.465081211200975009e-01,7.591343587942011029e-01,7.378899384292316732e-01,7.878089245722952327e-01,4.956321753363702176e-01,7.847071172497939173e-01,4.625373930475459860e-01,6.722988017672429928e-01,7.664551880237554515e-01,7.317857428181260282e-01,5.968561792028546087e-01,5.688088893923060052e-01,6.426534410277549014e-01,5.050452084424379429e-01,3.233845922001788997e-01,6.436911392228877871e-01,6.635330765533444808e-01,6.592458095290062436e-01,5.816711313803233363e-01,5.343426412723132346e-01,5.761782453523308645e-01,6.254822070682802826e-01,6.273688953814049452e-01,4.483089214774262921e-01,3.537862517322117317e-01,6.942166165784408038e-01,7.359133254544018010e-01,2.935206365823608832e-01,1.861681533544352063e-01,3.257658538076554366e-01,3.899350619271750307e-01,3.306241355931427428e-01,6.126014407251153537e-01,6.337339870469935743e-01,6.372627687380724160e-01,5.864206245535459328e-01,5.926252621739195314e-01,1.072614703520132495e-01,-1.058785154272700729e-01,5.001502977260851024e-01,3.637866951368424195e-01,6.491484617688969561e-01,5.059426198038511346e-01,4.551147904780147857e-01,3.423333395533163515e-01,4.517235191800972327e-01,4.455758889462584360e-01,2.749713699593008820e-01,4.505240953690162198e-01,4.887029390028100884e-01,4.669413690929953842e-01,5.879142765665459347e-01,5.368530371119127897e-01,5.623712607005217912e-01,7.039547934932046669e-01,3.872651875631466512e-01,3.198744946859011784e-01,4.932380402305485134e-01,6.333568073839401791e-01,7.254615134907574925e-01,7.429558136665305179e-01,5.892328016573186167e-01,7.096656165346766354e-01,7.485230780955397512e-01,6.937514618697167013e-01,3.552301468612333868e-01,2.019673007950654464e-01,5.988533836475509187e-01,4.635710374567584280e-01,6.360686495377340099e-01,4.800246408748491955e-01,3.793280424994548428e-01,4.744303159452727403e-01,7.119108896991808155e-01,7.113218992674797958e-01,7.057860911891794542e-01,7.270718389912393942e-01,7.499868341503533875e-01,6.805442363798247518e-01,5.313089652188769385e-01,4.142218878794552417e-01,2.924531630506106428e-01,5.954186347914713906e-01,3.930589145992320899e-01,5.056480247355692459e-01,6.375111541856808284e-01,3.914517368064581171e-01,4.001585958134939447e-01,6.374867540480337880e-01,7.149809122759287483e-01,7.024835784396350480e-01,4.512418153126646625e-01,5.002066051660996049e-01,1.820727909076609030e-01,3.612620117482518434e-01
4.165071934307110757e-01,4.941421652659526154e-01,2.991658286153747737e-01,4.068697209414787186e-01,7.883059919191651721e-01,8.448240719028279333e-01,4.639203390531459470e-01,3.976290136604008207e-01,7.769928892812141275e-01,9.999999999999997780e-01,4.609627923879717204e-01,4.858242472758255159e-01,4.871839280497933800e-01,4.426853805165383848e-01,5.204791678376959885e-01,4.933689340380484900e-01,4.463100942236956636e-01,5.157000488716588782e-01,2.952090415718512939e-01,3.065536538788255494e-01,1.739210111605743458e-01,3.436648303654832870e-01,4.489538761032517700e-01,5.054635189827823005e-01,8.607217865442944316e-01,7.836838726328753113e-01,8.080420359954900711e-01,5.461652903062906850e-01,4.308420869064165659e-01,5.124455460418686492e-01,5.620177272345793229e-01,4.279464604054987742e-01,4.005537823849169565e-01,4.462700048275382581e-01,3.766735260637045224e-01,1.981937009402000294e-01,4.485242886172247645e-01,5.103274155290651315e-01,4.374362848963204153e-01,3.595008849017419794e-01,2.658704162819452987e-01,3.358408031087005696e-01,4.932685469354546881e-01,4.776477607313199258e-01,2.504230813586741933e-01,1.781849387294361653e-01,5.570662530763931253e-01,5.848073615704936223e-01,1.037063692684670607e-01,-1.960444023273015535e-02,1.715012332812319573e-01,2.049773311496322081e-01,1.705919554246893011e-01,5.072152355670601631e-01,4.551758017375630572e-01,4.780723389334626261e-01,4.477353395598672736e-01,4.308820103788783551e-01,-1.420186113279736650e-01,-3.098944880471720120e-01,3.109050583617211649e-01,2.003809706310849814e-01,4.398851624378982694e-01,3.391803873929626345e-01,2.059997047360656031e-01,1.108596858968000920e-01,2.863589364118333536e-01,2.964030677649278078e-01,1.663025117306517198e-01,2.722307719271786497e-01,2.275156724782857742e-01,1.948956854058389587e-01,3.367820133939679050e-01,2.289835131482065855e-01,2.754686880505928803e-01,4.193908714387149517e-01,1.785254147998635577e-01,1.428389209730723530e-01,3.923409693082418048e-01,4.026522390799902040e-01,5.434735626734593650e-01,5.065942425064046128e-01,4.933909338225140329e-01,5.916491612873971961e-01,5.098307611262998806e-01,5.158902640552325281e-01,3.108212677292806481e-01,1.602035778290639423e-01,4.073868762017424650e-01,2.885395344343271717e-01,5.881190427744152904e-01,3.657128326666341800e-01,3.063789190639660820e-01,3.960891531900277429e-01,5.649203969765596023e-01,5.617737092176733338e-01,5.000868279970080987e-01,5.188112898881253043e-01,6.444363975098323927e-01,5.237202041105348815e-01,4.670874249964222513e-01,3.718285748180689132e-01,2.562351112065514025e-01,5.605953665230196670e-01,3.105702565359584888e-01,3.694071834428445666e-01,4.490279367563774771e-01,1.108553012590221820e-01,1.886901700446899921e-01,4.140460741620991536e-01,5.116959702159714629e-01,5.585440772792902298e-01,5.044573576886799415e-01,3.670218006015013024e-01,7.678606435923711337e-02,1.653593243927237444e-01
