1.862838029861450195e+00,1.567925214767456055e+00,2.266656160354614258e+00,2.738639831542968750e+00,-4.526828527450561523e-01,1.969713807106018066e+00,2.035551548004150391e+00,2.075806379318237305e+00,1.838949680328369141e+00,1.228232264518737793e+00,3.585763692855834961e+00,2.223175287246704102e+00,3.473003387451171875e+00,2.871694803237915039e+00,1.238017559051513672e+00,9.773887395858764648e-01,3.675223350524902344e+00,2.135293483734130859e+00,1.291822433471679688e+00,8.005877137184143066e-01,2.605411291122436523e+00,4.346679210662841797e+00,2.178919792175292969e+00,3.077439069747924805e+00,3.664316236972808838e-01,1.612874388694763184e+00,-3.191192150115966797e-01,2.640702724456787109e+00,3.773621559143066406e+00,1.497889637947082520e+00,1.299660563468933105e+00,4.471195220947265625e+00,2.117704868316650391e+00,2.555216789245605469e+00,2.721563577651977539e+00,2.886170864105224609e+00,3.334789514541625977e+00,4.682163238525390625e+00,3.892625868320465088e-01,3.068248510360717773e+00,3.408474326133728027e-01,1.754626870155334473e+00,3.869460582733154297e+00,2.819780588150024414e+00,2.862097740173339844e+00,1.945651412010192871e+00,4.168680191040039062e+00,3.543547630310058594e+00,1.740882277488708496e+00,5.446339845657348633e-01,1.544447898864746094e+00,1.672960758209228516e+00,7.370562553405761719e-01,1.506773352622985840e+00,3.009211301803588867e+00,2.712242126464843750e+00,1.527310848236083984e+00,1.281016826629638672e+00,9.130669236183166504e-01,9.648087024688720703e-01,6.944393515586853027e-01,1.602696657180786133e+00,7.120441198348999023e-01,9.685423970222473145e-01,8.981906771659851074e-01,3.597084999084472656e+00,3.500991344451904297e+00,6.215355873107910156e+00,4.868137836456298828e+00,1.291783571243286133e+00,3.569627523422241211e+00,3.140601396560668945e+00,4.530890464782714844e+00,2.187382459640502930e+00,3.768341064453125000e+00,4.611439704895019531e+00,2.766882181167602539e+00,3.390921592712402344e+00,2.254619359970092773e+00,7.808070778846740723e-01,9.388558566570281982e-02,1.994298219680786133e+00,2.256872177124023438e+00,-1.293842315673828125e+00,-3.852049112319946289e-01,1.582480311393737793e+00,2.598660469055175781e+00,9.993510246276855469e-01,1.913634777069091797e+00,-2.407328337430953979e-01,4.278587400913238525e-01,5.566868782043457031e-01,7.092418670654296875e-01,3.180494308471679688e+00,2.894820928573608398e+00,3.720724344253540039e+00,2.762012481689453125e+00,8.238344639539718628e-02,-4.457454010844230652e-02,1.882542371749877930e+00,-9.746392965316772461e-01,1.542845964431762695e-01,-6.704477667808532715e-01,3.310189008712768555e+00,4.035308361053466797e-01,5.556022003293037415e-02,1.679206848144531250e+00,2.951086997985839844e+00,2.610697746276855469e+00,2.818727493286132812e+00,1.142488121986389160e+00,2.472682446241378784e-01,1.169616818428039551e+00
9.813518524169921875e-01,1.199404120445251465e+00,8.580433130264282227e-01,1.734989404678344727e+00,-4.120565950870513916e-02,1.158694505691528320e+00,6.221449375152587891e-01,1.536406993865966797e+00,2.291935205459594727e+00,1.159160733222961426e+00,1.806229948997497559e+00,1.528692841529846191e+00,1.619482278823852539e+00,1.997110724449157715e+00,1.050281286239624023e+00,7.975965142250061035e-01,1.707255959510803223e+00,1.515363812446594238e+00,2.143321514129638672e+00,1.020876646041870117e+00,2.969586551189422607e-01,1.686488151550292969e+00,1.226311802864074707e+00,1.451989054679870605e+00,-6.460747718811035156e-01,4.636585414409637451e-01,-9.412307739257812500e-01,6.807911396026611328e-01,1.746788024902343750e+00,2.789289355278015137e-01,-1.945350766181945801e-01,1.981778740882873535e+00,1.608534693717956543e+00,1.681376695632934570e+00,2.075796365737915039e+00,2.202296972274780273e+00,1.038263797760009766e+00,-3.992632031440734863e-01,-6.759111881256103516e-01,6.011227145791053772e-03,6.261872649192810059e-01,-2.623734250664710999e-02,2.140347242355346680e+00,1.590325236320495605e+00,1.217229127883911133e+00,1.415717124938964844e+00,2.686824321746826172e+00,1.951308369636535645e+00,1.701565861701965332e+00,-4.695252776145935059e-01,8.143459558486938477e-01,7.491768002510070801e-01,4.865091294050216675e-02,1.317250132560729980e+00,2.036496877670288086e+00,6.700662970542907715e-01,4.655202627182006836e-01,8.186748027801513672e-01,1.218563675880432129e+00,1.417335748672485352e+00,3.116606771945953369e-01,6.533309221267700195e-01,4.739048182964324951e-01,1.029426813125610352e+00,-1.888151168823242188e+00,2.178651809692382812e+00,1.614902973175048828e+00,2.174207448959350586e+00,2.040443181991577148e+00,-5.642306432127952576e-02,1.206806659698486328e+00,-9.901870042085647583e-02,1.545385718345642090e+00,1.415681093931198120e-01,1.078885078430175781e+00,1.285031795501708984e+00,1.278429508209228516e+00,1.492421746253967285e+00,1.286777615547180176e+00,-9.473470449447631836e-01,-1.208049893379211426e+00,-4.493891447782516479e-02,1.448461174964904785e+00,-1.316196441650390625e+00,-1.559389352798461914e+00,8.387815207242965698e-02,1.842488527297973633e+00,5.561367273330688477e-01,1.916126251220703125e+00,1.266651034355163574e+00,1.715208649635314941e+00,-2.700568363070487976e-02,-7.347845435142517090e-01,1.512022972106933594e+00,1.410495877265930176e+00,2.680624485015869141e+00,1.589933872222900391e+00,1.393756985664367676e+00,1.468107223510742188e+00,1.931846976280212402e+00,9.863968007266521454e-03,7.360639572143554688e-01,-2.085552513599395752e-01,1.330170929431915283e-01,-7.335969805717468262e-01,-1.379506826400756836e+00,6.766884922981262207e-01,1.756864309310913086e+00,1.958152055740356445e+00,1.692988634109497070e+00,3.699997067451477051e-01,2.043969370424747467e-02,9.618554711341857910e-01
7.514846920967102051e-01,1.260900497436523438e+00,1.190879344940185547e+00,1.690850377082824707e+00,-3.330535292625427246e-01,1.312612652778625488e+00,1.321790933609008789e+00,1.623059988021850586e+00,1.266842722892761230e+00,-1.105144500732421875e+00,1.620462775230407715e+00,1.532282948493957520e+00,1.437182545661926270e+00,1.969762682914733887e+00,1.077319622039794922e+00,-5.231442451477050781e-01,1.406297087669372559e+00,1.337148904800415039e+00,1.156309247016906738e+00,1.215827941894531250e+00,-5.297455787658691406e-01,-1.078724384307861328e+00,1.370220303535461426e+00,1.278885245323181152e+00,-1.900254338979721069e-01,-2.560211718082427979e-01,-1.198075890541076660e+00,-2.840064167976379395e-01,1.694000005722045898e+00,-7.366663217544555664e-01,-8.809167742729187012e-01,3.918000757694244385e-01,1.190484046936035156e+00,1.271961688995361328e+00,1.603411316871643066e+00,8.328282237052917480e-01,3.210157632827758789e+00,3.730173408985137939e-01,7.522345185279846191e-01,1.755385637283325195e+00,-1.741258800029754639e-01,9.170190244913101196e-02,1.095734953880310059e+00,9.733043909072875977e-01,-4.367798566818237305e-01,5.492490530014038086e-01,1.761323690414428711e+00,1.360156774520874023e+00,-7.847134768962860107e-02,-5.297110080718994141e-01,-3.113599419593811035e-01,6.178517937660217285e-01,-2.296363592147827148e+00,4.112602472305297852e-01,1.950939059257507324e+00,1.446131467819213867e+00,6.166642308235168457e-01,8.814350366592407227e-01,2.866809368133544922e-01,1.208641171455383301e+00,2.979363799095153809e-01,6.502119302749633789e-01,6.963784098625183105e-01,8.560248017311096191e-01,-2.026740789413452148e+00,2.004807472229003906e+00,9.224354028701782227e-01,-9.142781794071197510e-02,7.578527927398681641e-01,-9.733776450157165527e-01,-7.665498256683349609e-01,-1.257702112197875977e+00,2.751269340515136719e-01,1.066535472869873047e+00,9.142569899559020996e-01,2.271320968866348267e-01,1.225870400667190552e-01,1.190235495567321777e+00,1.030708312988281250e+00,1.105956584215164185e-01,-6.947183609008789062e-01,-1.158138751983642578e+00,1.094849467277526855e+00,-2.428443580865859985e-01,-2.439012080430984497e-01,1.164801344275474548e-01,1.451459050178527832e+00,-7.679722309112548828e-01,1.121274709701538086e+00,-8.421654701232910156e-01,4.499708116054534912e-01,5.147516131401062012e-01,1.459557652473449707e+00,2.958543300628662109e+00,1.631392955780029297e+00,2.330711126327514648e+00,1.637644529342651367e+00,7.803342938423156738e-01,2.940386533737182617e-01,2.266628265380859375e+00,6.338480114936828613e-01,1.000023245811462402e+00,1.532536745071411133e-01,-6.314632296562194824e-02,-6.840634942054748535e-01,1.619917392730712891e+00,1.625138282775878906e+00,1.879116296768188477e+00,1.356545805931091309e+00,1.020325183868408203e+00,1.771511316299438477e+00,9.465785622596740723e-01,1.270094513893127441e+00
1.233353972434997559e+00,1.348611950874328613e+00,1.293938279151916504e+00,1.867997646331787109e+00,-3.736797869205474854e-01,6.219680309295654297e-01,1.161540508270263672e+00,1.685818314552307129e+00,1.303627014160156250e+00,-4.795315861701965332e-01,1.605521917343139648e+00,1.521615028381347656e+00,1.064384698867797852e+00,1.939082622528076172e+00,9.463791251182556152e-01,-5.395090579986572266e-01,1.350168943405151367e+00,1.581775784492492676e+00,4.748630225658416748e-01,1.568107485771179199e+00,-2.259234189987182617e+00,-1.413599967956542969e+00,1.477831006050109863e+00,1.672813534736633301e+00,-9.567026495933532715e-01,-3.627591580152511597e-02,-1.614570498466491699e+00,-8.938265442848205566e-01,1.540737390518188477e+00,-6.199104785919189453e-01,-3.039695024490356445e-01,1.483409047126770020e+00,1.317347645759582520e+00,1.583038806915283203e+00,1.578250885009765625e+00,1.926773428916931152e+00,1.362654685974121094e+00,-7.087737321853637695e-01,-1.528077006340026855e+00,-7.559118270874023438e-01,-1.895308494567871094e-01,-1.129714488983154297e+00,1.658175230026245117e+00,1.465385198593139648e+00,1.030013561248779297e+00,1.663301825523376465e+00,1.900965332984924316e+00,1.848730564117431641e+00,1.595501184463500977e+00,5.200000852346420288e-02,9.272194504737854004e-01,1.010311722755432129e+00,-8.014704585075378418e-01,9.841549396514892578e-01,1.275992274284362793e+00,-3.160773813724517822e-01,9.899607300758361816e-01,1.148658275604248047e+00,8.399240970611572266e-01,6.795002222061157227e-01,6.309896707534790039e-01,1.119190692901611328e+00,1.136489152908325195e+00,1.039333581924438477e+00,1.530644297599792480e-01,1.784984111785888672e+00,2.042666912078857422e+00,-2.501084469258785248e-02,2.831930220127105713e-01,-9.905801415443420410e-01,-7.309673428535461426e-01,-4.048753082752227783e-01,9.305925108492374420e-03,1.184111014008522034e-01,4.443328976631164551e-01,-1.457710713148117065e-01,5.214514136314392090e-01,1.381279587745666504e+00,1.435881495475769043e+00,-7.971636652946472168e-01,-9.329525232315063477e-01,-4.747776091098785400e-01,1.378909826278686523e+00,-1.610290765762329102e+00,-9.855667352676391602e-01,-7.251802831888198853e-02,1.352007269859313965e+00,-9.151951074600219727e-01,1.167866945266723633e+00,-1.261581301689147949e+00,-1.370419114828109741e-01,-1.646136790513992310e-01,-4.472401440143585205e-01,1.016939282417297363e+00,9.238757491111755371e-01,1.914070367813110352e+00,8.651143312454223633e-01,-1.015516757965087891e+00,-4.814352095127105713e-01,1.345683336257934570e+00,-7.674959897994995117e-01,-5.143848061561584473e-01,-1.342435002326965332e+00,-6.022565960884094238e-01,-1.907146453857421875e+00,-1.279106885194778442e-01,1.033342838287353516e+00,1.895732760429382324e+00,1.798856616020202637e+00,1.184289455413818359e+00,2.371995598077774048e-01,-3.104895353317260742e-01,-5.564433336257934570e-01
5.467582345008850098e-01,1.159844040870666504e+00,1.229038953781127930e+00,2.008972883224487305e+00,-3.395632803440093994e-01,1.089922547340393066e+00,7.794439792633056641e-01,1.576524019241333008e+00,1.811416268348693848e+00,1.146477833390235901e-01,1.126705169677734375e+00,1.254008173942565918e+00,4.322726428508758545e-01,1.694253087043762207e+00,1.064106822013854980e+00,-2.906847000122070312e-01,8.756489157676696777e-01,1.471390008926391602e+00,1.274613857269287109e+00,4.801024496555328369e-01,-1.539538502693176270e-01,1.125509262084960938e+00,1.518096208572387695e+00,1.613233566284179688e+00,-6.924933195114135742e-01,8.472994565963745117e-01,-1.054688096046447754e+00,7.620481252670288086e-01,1.698040843009948730e+00,-1.138952448964118958e-01,-2.095409110188484192e-02,1.936086773872375488e+00,1.272164344787597656e+00,1.480049133300781250e+00,1.598888039588928223e+00,1.281638503074645996e+00,4.213829338550567627e-01,-2.433519959449768066e-01,-8.683068752288818359e-01,-1.125172972679138184e+00,-6.516303420066833496e-01,1.275436580181121826e-01,1.378376841545104980e+00,1.391667008399963379e+00,5.248184800148010254e-01,8.404359221458435059e-01,1.992393612861633301e+00,1.300095677375793457e+00,1.084610700607299805e+00,-1.837282478809356689e-01,5.894564986228942871e-01,8.661381006240844727e-01,-5.280706286430358887e-01,1.207583665847778320e+00,1.242061495780944824e+00,1.136756595224142075e-02,5.069165229797363281e-01,1.152442812919616699e+00,1.829980313777923584e-01,5.493420958518981934e-01,-6.903228163719177246e-01,1.748027205467224121e+00,4.139099419116973877e-01,7.820296883583068848e-01,-8.148117661476135254e-01,1.470374822616577148e+00,1.107030034065246582e+00,8.735793232917785645e-01,8.758221864700317383e-01,-5.711348652839660645e-01,2.059453912079334259e-02,-6.104266047477722168e-01,-8.890442848205566406e-01,-2.859413325786590576e-01,8.819752931594848633e-01,6.996598839759826660e-01,5.953445434570312500e-01,1.055338144302368164e+00,9.385261535644531250e-01,-9.400415420532226562e-01,-1.170005917549133301e+00,-8.739178180694580078e-01,1.191370844841003418e+00,-1.355252504348754883e+00,-1.603337645530700684e+00,-5.141881108283996582e-01,1.935885071754455566e+00,-6.630765199661254883e-01,1.424110889434814453e+00,2.777694165706634521e-01,1.004278898239135742e+00,-9.263885617256164551e-01,-7.992905974388122559e-01,4.422780573368072510e-01,3.220198154449462891e-01,1.589383125305175781e+00,1.086749136447906494e-01,-3.420255482196807861e-01,7.366423606872558594e-01,5.655804872512817383e-01,-1.472549438476562500e+00,-1.642824292182922363e+00,-1.889924645423889160e+00,-2.986751794815063477e-01,-1.292241334915161133e+00,-1.311610102653503418e+00,2.446279078722000122e-01,1.428783416748046875e+00,1.420795679092407227e+00,8.421140313148498535e-01,-1.046699762344360352e+00,-1.704695582389831543e+00,-5.963354110717773438e-01
5.683985352516174316e-01,1.109426140785217285e+00,1.296739816665649414e+00,1.776998400688171387e+00,-9.016507267951965332e-01,4.468745887279510498e-01,8.624525666236877441e-01,1.456845879554748535e+00,-2.439861446619033813e-01,-8.935045599937438965e-01,8.092109560966491699e-01,1.108507037162780762e+00,4.542900323867797852e-01,1.425568819046020508e+00,-1.030902624130249023e+00,-1.240019440650939941e+00,8.259699940681457520e-01,1.224154591560363770e+00,1.732587695121765137e+00,3.391340374946594238e-01,-2.069909811019897461e+00,-1.597826480865478516e+00,1.466138124465942383e+00,1.394736886024475098e+00,-1.637391328811645508e+00,-1.427793860435485840e+00,-1.342392921447753906e+00,-4.197490215301513672e-01,2.736834287643432617e-01,-8.392952680587768555e-01,-4.259763956069946289e-01,3.107920289039611816e-01,1.128105759620666504e+00,1.320734262466430664e+00,1.383373260498046875e+00,1.137931346893310547e+00,1.179603099822998047e+00,-5.634697079658508301e-01,1.581463068723678589e-01,-6.902176737785339355e-01,-9.954096674919128418e-01,-1.602465033531188965e+00,5.029202699661254883e-01,6.962636709213256836e-01,5.484216846525669098e-03,3.811042606830596924e-01,1.250071883201599121e+00,3.939551115036010742e-01,3.294936418533325195e-01,4.898578524589538574e-01,-4.993748664855957031e-01,2.177936881780624390e-01,-2.156200170516967773e+00,3.250751197338104248e-01,1.569521069526672363e+00,1.250727474689483643e-01,3.516957759857177734e-01,1.047385692596435547e+00,4.963331222534179688e-01,5.007693171501159668e-01,-3.223606944084167480e-01,2.145675569772720337e-01,6.310886740684509277e-01,6.479864120483398438e-01,-1.591910958290100098e+00,1.342079401016235352e+00,6.257359981536865234e-01,-2.612958252429962158e-01,1.415799021720886230e+00,-8.869299292564392090e-01,-9.587285518646240234e-01,-1.114372014999389648e+00,-1.393096923828125000e+00,-1.089692473411560059e+00,3.269982337951660156e-01,4.686275422573089600e-01,3.257017135620117188e-01,6.082534790039062500e-01,8.228396773338317871e-01,-8.650037050247192383e-01,-1.946628212928771973e+00,-1.569392442703247070e+00,6.977378129959106445e-01,-1.584877610206604004e+00,-1.549678921699523926e+00,-7.922517061233520508e-01,1.116883993148803711e+00,-1.745586276054382324e+00,3.351435363292694092e-01,-2.049133777618408203e+00,-4.516424834728240967e-01,1.900442242622375488e-01,2.840539216995239258e-01,2.065030574798583984e+00,9.254611134529113770e-01,1.405057549476623535e+00,2.938876859843730927e-02,-1.283164739608764648e+00,-9.775233268737792969e-01,1.127486824989318848e+00,-1.172050714492797852e+00,-1.302356600761413574e+00,-1.578147649765014648e+00,-5.432661175727844238e-01,-1.567417860031127930e+00,7.778168320655822754e-01,9.297659993171691895e-01,1.337954163551330566e+00,5.604360699653625488e-01,1.386316418647766113e-01,-1.917741596698760986e-01,-3.601621091365814209e-01,6.567440032958984375e-01
3.649860322475433350e-01,1.064853072166442871e+00,3.117551505565643311e-01,1.254610657691955566e+00,-4.325742423534393311e-01,7.314053773880004883e-01,-1.886896789073944092e-02,1.147883534431457520e+00,-2.195656150579452515e-01,-3.530677258968353271e-01,2.576703131198883057e-01,1.064841866493225098e+00,-2.777186036109924316e-01,1.218417763710021973e+00,-1.635013461112976074e+00,-2.384232044219970703e+00,4.349150061607360840e-01,1.053033947944641113e+00,9.367277622222900391e-01,1.014373898506164551e+00,-2.654755115509033203e+00,-2.810999870300292969e+00,1.017305493354797363e+00,8.243688941001892090e-01,-6.656060814857482910e-01,-2.096473574638366699e-01,-1.811809301376342773e+00,-1.772931456565856934e+00,-1.289607733488082886e-01,-1.737562537193298340e+00,-1.098839282989501953e+00,-4.391943514347076416e-01,9.998041987419128418e-01,1.190968036651611328e+00,1.380585789680480957e+00,1.287214875221252441e+00,2.608694434165954590e-01,-1.586377620697021484e+00,-9.980163574218750000e-01,-1.257258892059326172e+00,-1.122227311134338379e+00,-3.804598748683929443e-01,5.847434997558593750e-01,7.294610738754272461e-01,9.885664582252502441e-01,6.543635129928588867e-01,8.326902389526367188e-01,-1.338671743869781494e-01,1.403134107589721680e+00,5.851674079895019531e-01,3.757938742637634277e-01,1.032086968421936035e+00,-1.599670410156250000e+00,9.155680537223815918e-01,1.462028026580810547e+00,-2.698394358158111572e-01,3.799896240234375000e-01,9.821125864982604980e-01,1.348724365234375000e+00,4.689657390117645264e-01,5.922614932060241699e-01,8.315213322639465332e-01,5.211755633354187012e-01,1.157290935516357422e+00,1.885909289121627808e-01,1.213617086410522461e+00,7.211036682128906250e-01,-4.469161629676818848e-01,-1.134059309959411621e+00,-1.898338794708251953e+00,-1.415916204452514648e+00,-1.837198257446289062e+00,-1.851003170013427734e+00,-7.791020870208740234e-01,-7.428547143936157227e-01,6.716644763946533203e-01,-4.146899282932281494e-01,-6.691556423902511597e-02,8.692601323127746582e-01,-7.391505241394042969e-01,-2.636317729949951172e+00,-1.772816777229309082e+00,8.451998829841613770e-01,-1.770192831754684448e-01,-5.977504253387451172e-01,-9.361984133720397949e-01,7.811563611030578613e-01,-1.422149538993835449e+00,5.018155574798583984e-01,-1.584623217582702637e+00,1.004146486520767212e-01,3.288392722606658936e-01,5.294150114059448242e-01,1.304885149002075195e+00,3.430650234222412109e-01,1.084519267082214355e+00,2.350067198276519775e-01,-1.320967435836791992e+00,-4.929715692996978760e-01,8.072045445442199707e-01,-1.174340605735778809e+00,-9.964599013328552246e-01,-1.294574141502380371e+00,-8.528504967689514160e-01,-2.181337356567382812e+00,4.776287078857421875e-01,7.490594983100891113e-01,8.182232379913330078e-01,7.039547562599182129e-01,1.981578469276428223e-01,-1.015948802232742310e-01,-7.310914248228073120e-02,2.627212107181549072e-01
-3.296316862106323242e-01,8.677043914794921875e-01,-5.028140544891357422e-01,8.063092231750488281e-01,-3.644434511661529541e-01,7.367151379585266113e-01,-1.037435054779052734e+00,8.542726635932922363e-01,7.145966291427612305e-01,5.293506979942321777e-01,-1.671889871358871460e-01,7.927410006523132324e-01,-8.404434919357299805e-01,1.090428471565246582e+00,7.711279988288879395e-01,1.853500902652740479e-01,4.306235611438751221e-01,1.275665044784545898e+00,1.812945902347564697e-01,1.395477890968322754e+00,-8.952556252479553223e-01,-4.006137847900390625e-01,2.035102248191833496e-01,4.774832725524902344e-02,-1.081500053405761719e+00,-2.804125249385833740e-01,-1.197026729583740234e+00,-9.045140743255615234e-01,1.430547475814819336e+00,1.480462104082107544e-01,-1.120874881744384766e+00,1.206744164228439331e-01,6.801667213439941406e-01,6.435753703117370605e-01,1.040107607841491699e+00,9.170071482658386230e-01,7.622007727622985840e-01,-2.028273344039916992e-01,-1.414240241050720215e+00,-5.097198486328125000e-01,3.271817266941070557e-01,-5.562463998794555664e-01,1.435749292373657227e+00,9.793267250061035156e-01,1.827328085899353027e+00,9.490050077438354492e-01,1.663261175155639648e+00,3.569113910198211670e-01,1.457326054573059082e+00,3.482980132102966309e-01,6.209418177604675293e-01,1.437004327774047852e+00,-5.760308504104614258e-01,1.435044646263122559e+00,2.411811202764511108e-01,-6.695053577423095703e-01,-9.164575338363647461e-01,8.287670612335205078e-01,5.127339363098144531e-01,-2.399123907089233398e-01,-1.807784885168075562e-01,-4.537397027015686035e-01,4.872035682201385498e-01,-2.869494492188096046e-03,5.507119372487068176e-02,1.077646732330322266e+00,8.603766560554504395e-01,1.430440306663513184e+00,1.424435973167419434e+00,5.371649861335754395e-01,2.769438028335571289e-01,4.378129243850708008e-01,3.465635776519775391e-01,-3.395963460206985474e-02,1.223107203841209412e-01,4.494639113545417786e-02,-5.048954859375953674e-02,2.669158875942230225e-01,9.759197235107421875e-01,-4.657430350780487061e-01,-6.086602210998535156e-01,-1.437969923019409180e+00,1.183723092079162598e+00,-1.579276442527770996e+00,-8.090966939926147461e-01,-8.837810754776000977e-01,1.353451609611511230e+00,-5.839061737060546875e-01,1.327161192893981934e+00,-1.042054519057273865e-01,9.118418097496032715e-01,-1.056463241577148438e+00,-3.110035955905914307e-01,-1.818915754556655884e-01,-2.825716733932495117e-01,1.127768993377685547e+00,2.113361358642578125e-01,-2.039939761161804199e-01,5.420324802398681641e-01,1.018961429595947266e+00,-4.165765047073364258e-01,-6.703482270240783691e-01,-8.377341032028198242e-01,-1.638976037502288818e-01,-8.734133839607238770e-01,-3.479838073253631592e-01,1.323726922273635864e-01,8.298800587654113770e-01,1.039137125015258789e+00,1.110656857490539551e+00,5.028986334800720215e-01,-4.010594487190246582e-01,-5.303403735160827637e-01
-5.311504006385803223e-01,9.532750844955444336e-01,1.916731894016265869e-01,1.157774448394775391e+00,-3.510831296443939209e-01,9.526647329330444336e-01,-7.986339926719665527e-01,1.128039479255676270e+00,-6.563293188810348511e-02,9.744834154844284058e-02,-9.629501402378082275e-02,8.448655605316162109e-01,-9.152192473411560059e-01,1.160239815711975098e+00,-6.097023934125900269e-02,-7.004222273826599121e-01,6.004023551940917969e-01,1.337347507476806641e+00,1.636548399925231934e+00,3.675608634948730469e-01,1.159888625144958496e+00,1.117329359054565430e+00,7.428100705146789551e-01,8.512307405471801758e-01,-7.265024185180664062e-01,-4.874755740165710449e-01,-1.274723291397094727e+00,-7.873699665069580078e-01,1.432582259178161621e+00,-3.172607421875000000e-01,-2.027477324008941650e-01,1.245032548904418945e+00,7.441349625587463379e-01,5.608308315277099609e-01,1.166114926338195801e+00,9.196533560752868652e-01,1.564712166786193848e+00,4.824883639812469482e-01,-4.167604744434356689e-01,-1.765261292457580566e-01,8.898110389709472656e-01,1.057221442461013794e-01,8.206757307052612305e-01,7.255717515945434570e-01,-2.742674648761749268e-01,5.863780379295349121e-01,1.389022588729858398e+00,3.473572432994842529e-01,1.256993506103754044e-02,-4.990749955177307129e-01,-6.476752161979675293e-01,5.618712306022644043e-01,-1.908497095108032227e+00,1.001066327095031738e+00,4.089482128620147705e-01,-1.868414431810379028e-01,-9.550243616104125977e-01,8.104697465896606445e-01,4.076754748821258545e-01,-2.930134832859039307e-01,3.426907658576965332e-01,-8.466841578483581543e-01,-1.657828837633132935e-01,1.625225394964218140e-01,-2.047755241394042969e+00,1.228870272636413574e+00,4.759389758110046387e-01,1.180203318595886230e+00,1.698535323143005371e+00,-8.838839530944824219e-01,-3.025343269109725952e-02,-1.486155390739440918e+00,-6.433678269386291504e-01,9.585092216730117798e-02,1.438583135604858398e+00,1.097314476966857910e+00,5.618978738784790039e-01,5.406342148780822754e-01,1.012348651885986328e+00,-7.090017944574356079e-02,-7.233169674873352051e-01,-1.421451568603515625e+00,8.580273985862731934e-01,-9.536246657371520996e-01,-7.072535753250122070e-01,-8.928847312927246094e-01,1.298344254493713379e+00,-2.093427181243896484e-01,1.007410049438476562e+00,6.430260539054870605e-01,1.689240217208862305e+00,-2.271399348974227905e-01,9.562264382839202881e-02,8.358843326568603516e-01,2.533197700977325439e-01,8.280615210533142090e-01,1.945066601037979126e-01,5.711667537689208984e-01,1.378694176673889160e+00,1.028048038482666016e+00,-4.100151956081390381e-01,-1.424297243356704712e-01,-8.290105462074279785e-01,-3.974350988864898682e-01,-5.411833524703979492e-02,7.792225480079650879e-01,7.182046175003051758e-01,1.198301315307617188e+00,7.413518428802490234e-01,2.347569763660430908e-01,-2.652448117733001709e-01,-4.759989976882934570e-01,-3.237198889255523682e-01
-7.007831931114196777e-01,8.322332501411437988e-01,5.454039573669433594e-02,9.588755369186401367e-01,-2.393268346786499023e-01,1.161778569221496582e+00,-3.684264719486236572e-01,9.954046010971069336e-01,1.297094345092773438e+00,-2.493692040443420410e-01,-1.444011032581329346e-01,8.566974997520446777e-01,-5.994102358818054199e-01,1.095282435417175293e+00,-5.863406881690025330e-02,-1.296259760856628418e+00,3.549534976482391357e-01,9.245062470436096191e-01,3.059599101543426514e-01,6.758601218461990356e-02,1.559976674616336823e-02,-5.467739701271057129e-01,5.280983448028564453e-01,1.917264759540557861e-01,-5.615886449813842773e-01,-1.895472407341003418e-01,-1.317063689231872559e+00,-8.049380779266357422e-01,1.315973043441772461e+00,-1.125705718994140625e+00,-3.830881118774414062e-01,-4.400049746036529541e-01,7.644096016883850098e-01,7.284883260726928711e-01,1.093799829483032227e+00,9.284380674362182617e-01,2.631512880325317383e+00,8.376911878585815430e-01,6.443445086479187012e-01,-2.479631267488002777e-02,-1.305447220802307129e-01,4.462188184261322021e-01,7.942997813224792480e-01,5.357657074928283691e-01,-9.812622666358947754e-01,-1.677521765232086182e-01,1.059636831283569336e+00,5.383146405220031738e-01,4.923448562622070312e-01,-3.155442476272583008e-01,-6.877595782279968262e-01,4.100448787212371826e-01,-2.327605962753295898e+00,3.280134797096252441e-01,1.850270271301269531e+00,5.734272599220275879e-01,-8.177839517593383789e-01,6.786586642265319824e-01,5.089309215545654297e-01,3.315232098102569580e-01,-5.115357637405395508e-01,-3.531177341938018799e-01,4.377916157245635986e-01,1.104535311460494995e-01,-4.063175022602081299e-01,1.296881794929504395e+00,6.038091778755187988e-01,3.060452938079833984e-01,-5.271044373512268066e-01,-1.258132755756378174e-01,3.719229483976960182e-03,-8.550398349761962891e-01,-1.290458083152770996e+00,1.157373070716857910e+00,8.337200880050659180e-01,7.325305342674255371e-01,-3.903429508209228516e-01,2.796251475811004639e-01,1.086963415145874023e+00,-2.391210794448852539e-01,-1.007028937339782715e+00,-1.186046481132507324e+00,9.956075549125671387e-01,1.076521277427673340e-01,-6.084860563278198242e-01,-3.827426731586456299e-01,1.179629921913146973e+00,-1.231377959251403809e+00,5.532941222190856934e-01,-1.544903755187988281e+00,2.298431247472763062e-01,6.057445406913757324e-01,1.411367535591125488e+00,2.528716325759887695e+00,1.199422001838684082e+00,1.469027400016784668e+00,8.743491172790527344e-01,-7.559401392936706543e-01,7.281220704317092896e-02,9.427526593208312988e-01,-8.095939755439758301e-01,-9.324916005134582520e-01,-1.260587930679321289e+00,-1.153719067573547363e+00,-1.198594808578491211e+00,1.345584750175476074e+00,1.513828635215759277e+00,1.191218018531799316e+00,8.800396323204040527e-01,1.884885132312774658e-01,2.738361358642578125e-01,-1.381249576807022095e-01,3.945145606994628906e-01
